#This is fluorescent yield data from Kaastra & Mewe (1993) -1993A&AS...97..443K
#It is processed from data downloaded from http://vizier.cfa.harvard.edu/viz-bin/VizieR?-source=J/A+AS/97/443
#Via the python script kaastra_2_py.py
#
#Label z state n l photon_energy yield
Kphotyield 16 2 2 1 1.556e+02 3.000e-04
Kphotyield 16 2 2 1 7.300e+00 2.000e-04
Kphotyield 16 2 2 1 8.800e+00 2.267e-01
Kphotyield 16 2 2 1 7.300e+00 1.000e-04
Kphotyield 16 2 2 1 2.040e+01 2.042e-01
Kphotyield 16 2 2 1 1.543e+02 1.100e-03
Kphotyield 16 2 2 1 7.300e+00 8.000e-04
Kphotyield 16 2 2 1 8.800e+00 4.758e-01
Kphotyield 16 2 2 1 7.300e+00 4.000e-04
Kphotyield 16 2 2 1 2.040e+01 7.780e-02
Kphotyield 16 2 2 0 2.256e+02 1.000e-04
Kphotyield 16 2 2 0 1.604e+02 2.000e-04
Kphotyield 16 2 2 0 1.592e+02 1.200e-03
Kphotyield 16 2 2 0 8.800e+00 2.670e-02
Kphotyield 16 2 2 0 1.030e+01 8.600e-01
Kphotyield 16 2 2 0 2.040e+01 1.300e-02
Kphotyield 16 2 2 0 3.420e+01 2.442e-01
Kphotyield 16 2 1 0 2.322e+03 2.640e-02
Kphotyield 16 2 1 0 2.323e+03 5.270e-02
Kphotyield 16 2 1 0 2.485e+03 2.400e-03
Kphotyield 16 2 1 0 2.485e+03 1.200e-03
Kphotyield 16 2 1 0 1.604e+02 1.000e-04
Kphotyield 16 2 1 0 1.647e+02 2.000e-04
Kphotyield 16 2 1 0 1.685e+02 6.000e-04
Kphotyield 16 2 1 0 1.712e+02 8.000e-03
Kphotyield 16 2 1 0 1.543e+02 1.000e-04
Kphotyield 16 2 1 0 1.592e+02 4.000e-04
Kphotyield 16 2 1 0 1.634e+02 3.300e-03
Kphotyield 16 2 1 0 1.673e+02 4.500e-03
Kphotyield 16 2 1 0 1.700e+02 2.410e-02
Kphotyield 16 2 1 0 8.800e+00 3.270e-02
Kphotyield 16 2 1 0 1.030e+01 6.030e-02
Kphotyield 16 2 1 0 2.540e+01 2.630e-01
Kphotyield 16 2 1 0 4.070e+01 9.100e-03
Kphotyield 16 2 1 0 2.040e+01 1.030e-02
Kphotyield 16 2 1 0 3.420e+01 1.200e-02
Kphotyield 16 2 1 0 4.930e+01 3.560e-02
Kphotyield 16 2 1 0 6.460e+01 3.800e-03
Kphotyield 16 3 2 1 1.604e+02 5.000e-04
Kphotyield 16 3 2 1 8.800e+00 5.000e-04
Kphotyield 16 3 2 1 1.030e+01 5.958e-01
Kphotyield 16 3 2 1 1.592e+02 7.400e-03
Kphotyield 16 3 2 1 8.800e+00 7.400e-03
Kphotyield 16 3 2 1 1.030e+01 1.378e+00
Kphotyield 16 3 2 0 6.400e+01 1.000e-04
Kphotyield 16 3 2 0 2.320e+02 1.000e-04
Kphotyield 16 3 2 0 1.647e+02 3.000e-04
Kphotyield 16 3 2 0 1.634e+02 7.000e-03
Kphotyield 16 3 2 0 1.030e+01 5.090e-02
Kphotyield 16 3 2 0 2.540e+01 4.415e-01
Kphotyield 16 3 1 0 2.336e+03 2.690e-02
Kphotyield 16 3 1 0 2.337e+03 5.390e-02
Kphotyield 16 3 1 0 2.505e+03 2.400e-03
Kphotyield 16 3 1 0 6.080e+01 1.000e-04
Kphotyield 16 3 1 0 5.970e+01 5.000e-04
Kphotyield 16 3 1 0 6.300e+01 1.000e-04
Kphotyield 16 3 1 0 6.200e+01 3.000e-04
Kphotyield 16 3 1 0 6.100e+01 1.000e-03
Kphotyield 16 3 1 0 2.367e+02 1.000e-04
Kphotyield 16 3 1 0 2.547e+02 4.000e-04
Kphotyield 16 3 1 0 2.717e+02 1.000e-04
Kphotyield 16 3 1 0 1.647e+02 2.000e-04
Kphotyield 16 3 1 0 1.685e+02 4.000e-04
Kphotyield 16 3 1 0 1.712e+02 6.140e-02
Kphotyield 16 3 1 0 1.592e+02 4.000e-04
Kphotyield 16 3 1 0 1.634e+02 2.100e-03
Kphotyield 16 3 1 0 1.673e+02 1.440e-02
Kphotyield 16 3 1 0 1.700e+02 1.930e-01
Kphotyield 16 3 1 0 8.800e+00 4.000e-04
Kphotyield 16 3 1 0 1.030e+01 9.300e-02
Kphotyield 16 3 1 0 2.540e+01 5.080e-02
Kphotyield 16 3 1 0 4.070e+01 8.970e-02
Kphotyield 16 4 2 1 1.647e+02 1.500e-03
Kphotyield 16 4 2 1 1.030e+01 1.500e-03
Kphotyield 16 4 2 1 2.540e+01 1.097e-01
Kphotyield 16 4 2 1 1.634e+02 1.070e-02
Kphotyield 16 4 2 1 1.030e+01 1.070e-02
Kphotyield 16 4 2 1 2.540e+01 7.617e-01
Kphotyield 16 4 2 0 6.170e+01 2.000e-04
Kphotyield 16 4 2 0 6.300e+01 4.000e-04
Kphotyield 16 4 2 0 2.367e+02 3.000e-04
Kphotyield 16 4 2 0 1.685e+02 6.600e-03
Kphotyield 16 4 2 0 1.673e+02 5.400e-03
Kphotyield 16 4 2 0 2.540e+01 7.020e-02
Kphotyield 16 4 1 0 2.349e+03 2.750e-02
Kphotyield 16 4 1 0 2.350e+03 5.500e-02
Kphotyield 16 4 1 0 2.524e+03 1.200e-03
Kphotyield 16 4 1 0 6.080e+01 5.000e-04
Kphotyield 16 4 1 0 5.970e+01 1.280e-02
Kphotyield 16 4 1 0 6.200e+01 9.000e-04
Kphotyield 16 4 1 0 6.100e+01 2.550e-02
Kphotyield 16 4 1 0 2.547e+02 8.000e-04
Kphotyield 16 4 1 0 2.717e+02 7.400e-03
Kphotyield 16 4 1 0 1.685e+02 5.000e-04
Kphotyield 16 4 1 0 1.712e+02 1.496e-01
Kphotyield 16 4 1 0 1.634e+02 6.000e-04
Kphotyield 16 4 1 0 1.673e+02 3.600e-03
Kphotyield 16 4 1 0 1.700e+02 7.002e-01
Kphotyield 16 4 1 0 1.030e+01 6.000e-04
Kphotyield 16 4 1 0 2.540e+01 4.650e-02
Kphotyield 16 4 1 0 4.070e+01 3.669e-01
Kphotyield 16 5 2 1 1.685e+02 1.380e-02
Kphotyield 16 5 2 1 1.673e+02 1.380e-02
Kphotyield 16 5 2 0 6.080e+01 2.900e-03
Kphotyield 16 5 2 0 6.200e+01 5.800e-03
Kphotyield 16 5 2 0 1.673e+02 1.000e-04
Kphotyield 16 5 1 0 2.362e+03 2.810e-02
Kphotyield 16 5 1 0 2.363e+03 5.620e-02
Kphotyield 16 5 1 0 5.970e+01 4.600e-03
Kphotyield 16 5 1 0 6.120e+01 2.070e-02
Kphotyield 16 5 1 0 6.100e+01 9.200e-03
Kphotyield 16 5 1 0 6.250e+01 4.140e-02
Kphotyield 16 5 1 0 1.685e+02 4.000e-04
Kphotyield 16 5 1 0 1.712e+02 1.720e-02
Kphotyield 16 5 1 0 1.673e+02 8.000e-04
Kphotyield 16 5 1 0 1.700e+02 3.440e-02
Kphotyield 16 6 1 0 2.377e+03 2.860e-02
Kphotyield 16 6 1 0 2.378e+03 5.730e-02
Kphotyield 16 6 1 0 6.120e+01 1.192e-01
Kphotyield 16 6 1 0 6.250e+01 2.384e-01
Kphotyield 16 6 1 0 1.712e+02 2.860e-02
Kphotyield 16 6 1 0 1.943e+02 2.988e-01
Kphotyield 16 6 1 0 1.700e+02 5.730e-02
Kphotyield 16 6 1 0 1.930e+02 5.975e-01
Kphotyield 16 7 1 0 2.386e+03 2.920e-02
Kphotyield 16 7 1 0 2.387e+03 5.830e-02
Kphotyield 16 7 1 0 5.520e+01 1.194e-01
Kphotyield 16 7 1 0 5.520e+01 2.388e-01
Kphotyield 16 8 1 0 2.398e+03 3.930e-02
Kphotyield 16 8 1 0 2.398e+03 5.900e-02
Kphotyield 16 8 1 0 4.700e+01 1.683e-01
Kphotyield 16 8 1 0 4.700e+01 2.524e-01
Kphotyield 16 9 1 0 2.406e+03 5.640e-02
Kphotyield 16 9 1 0 2.406e+03 5.640e-02
Kphotyield 16 9 1 0 2.180e+01 2.565e-01
Kphotyield 16 9 1 0 2.180e+01 2.565e-01
Kphotyield 16 10 1 0 2.396e+03 8.870e-02
Kphotyield 16 10 1 0 2.396e+03 4.430e-02
Kphotyield 16 10 1 0 2.330e+01 4.439e-01
Kphotyield 16 10 1 0 8.080e+01 2.219e-01
Kphotyield 16 11 1 0 2.397e+03 1.661e-01
Kphotyield 16 11 1 0 2.470e+01 9.822e-01
Kphotyield 16 12 1 0 2.396e+03 1.446e-01
Kphotyield 16 12 1 0 8.740e+01 3.946e-01
Kphotyield 17 1 2 1 1.831e+02 3.000e-04
Kphotyield 17 1 2 1 1.160e+01 1.000e-04
Kphotyield 17 1 2 1 1.220e+01 7.630e-02
Kphotyield 17 1 2 1 1.160e+01 2.000e-04
Kphotyield 17 1 2 1 1.220e+01 1.993e-01
Kphotyield 17 1 2 1 1.815e+02 4.000e-04
Kphotyield 17 1 2 1 1.160e+01 1.000e-04
Kphotyield 17 1 2 1 1.220e+01 1.394e-01
Kphotyield 17 1 2 1 1.160e+01 2.000e-04
Kphotyield 17 1 2 1 1.220e+01 1.524e-01
Kphotyield 17 1 2 0 2.641e+02 1.000e-04
Kphotyield 17 1 2 0 2.641e+02 2.000e-04
Kphotyield 17 1 2 0 1.896e+02 1.000e-04
Kphotyield 17 1 2 0 1.880e+02 3.000e-04
Kphotyield 17 1 2 0 1.220e+01 1.740e-02
Kphotyield 17 1 2 0 9.000e+00 3.082e-01
Kphotyield 17 1 2 0 1.220e+01 2.600e-02
Kphotyield 17 1 2 0 9.000e+00 4.314e-01
Kphotyield 17 1 1 0 2.621e+03 2.950e-02
Kphotyield 17 1 1 0 2.623e+03 5.910e-02
Kphotyield 17 1 1 0 2.816e+03 2.800e-03
Kphotyield 17 1 1 0 2.816e+03 4.100e-03
Kphotyield 17 1 1 0 2.712e+02 1.000e-04
Kphotyield 17 1 1 0 1.896e+02 1.000e-04
Kphotyield 17 1 1 0 1.957e+02 1.000e-04
Kphotyield 17 1 1 0 2.005e+02 1.000e-04
Kphotyield 17 1 1 0 2.049e+02 1.000e-04
Kphotyield 17 1 1 0 1.880e+02 2.000e-04
Kphotyield 17 1 1 0 1.941e+02 4.000e-04
Kphotyield 17 1 1 0 1.989e+02 2.000e-04
Kphotyield 17 1 1 0 2.032e+02 1.000e-04
Kphotyield 17 1 1 0 1.220e+01 1.150e-02
Kphotyield 17 1 1 0 9.000e+00 2.130e-02
Kphotyield 17 1 1 0 1.060e+01 1.754e-01
Kphotyield 17 1 1 0 1.220e+01 1.195e-01
Kphotyield 17 1 1 0 2.940e+01 1.050e-02
Kphotyield 17 1 1 0 1.220e+01 1.640e-02
Kphotyield 17 1 1 0 9.000e+00 2.960e-02
Kphotyield 17 1 1 0 2.420e+01 2.256e-01
Kphotyield 17 1 1 0 3.990e+01 1.367e-01
Kphotyield 17 1 1 0 5.710e+01 1.060e-02
Kphotyield 17 2 2 1 1.896e+02 3.000e-04
Kphotyield 17 2 2 1 1.220e+01 2.000e-04
Kphotyield 17 2 2 1 9.000e+00 1.207e-01
Kphotyield 17 2 2 1 1.220e+01 2.000e-04
Kphotyield 17 2 2 1 9.000e+00 2.136e-01
Kphotyield 17 2 2 1 1.880e+02 7.000e-04
Kphotyield 17 2 2 1 1.220e+01 3.000e-04
Kphotyield 17 2 2 1 9.000e+00 2.336e-01
Kphotyield 17 2 2 1 1.220e+01 3.000e-04
Kphotyield 17 2 2 1 9.000e+00 1.434e-01
Kphotyield 17 2 2 0 2.712e+02 1.000e-04
Kphotyield 17 2 2 0 2.712e+02 1.000e-04
Kphotyield 17 2 2 0 1.957e+02 2.000e-04
Kphotyield 17 2 2 0 1.941e+02 5.000e-04
Kphotyield 17 2 2 0 9.000e+00 2.120e-02
Kphotyield 17 2 2 0 1.060e+01 4.761e-01
Kphotyield 17 2 2 0 9.000e+00 2.120e-02
Kphotyield 17 2 2 0 2.420e+01 3.893e-01
Kphotyield 17 2 1 0 2.636e+03 3.020e-02
Kphotyield 17 2 1 0 2.638e+03 6.030e-02
Kphotyield 17 2 1 0 2.838e+03 2.800e-03
Kphotyield 17 2 1 0 2.838e+03 2.800e-03
Kphotyield 17 2 1 0 1.957e+02 1.000e-04
Kphotyield 17 2 1 0 2.005e+02 2.000e-04
Kphotyield 17 2 1 0 2.049e+02 3.000e-04
Kphotyield 17 2 1 0 2.077e+02 2.000e-04
Kphotyield 17 2 1 0 1.941e+02 3.000e-04
Kphotyield 17 2 1 0 1.989e+02 1.100e-03
Kphotyield 17 2 1 0 2.032e+02 9.000e-04
Kphotyield 17 2 1 0 2.060e+02 7.000e-04
Kphotyield 17 2 1 0 9.000e+00 1.890e-02
Kphotyield 17 2 1 0 1.060e+01 3.160e-02
Kphotyield 17 2 1 0 1.220e+01 3.545e-01
Kphotyield 17 2 1 0 2.940e+01 7.500e-02
Kphotyield 17 2 1 0 9.000e+00 1.620e-02
Kphotyield 17 2 1 0 2.420e+01 2.440e-02
Kphotyield 17 2 1 0 3.990e+01 2.052e-01
Kphotyield 17 2 1 0 5.710e+01 3.990e-02
Kphotyield 17 3 2 1 1.957e+02 5.000e-04
Kphotyield 17 3 2 1 9.000e+00 3.000e-04
Kphotyield 17 3 2 1 1.060e+01 2.241e-01
Kphotyield 17 3 2 1 9.000e+00 2.000e-04
Kphotyield 17 3 2 1 2.420e+01 2.023e-01
Kphotyield 17 3 2 1 1.941e+02 1.600e-03
Kphotyield 17 3 2 1 9.000e+00 1.000e-03
Kphotyield 17 3 2 1 1.060e+01 4.704e-01
Kphotyield 17 3 2 1 9.000e+00 5.000e-04
Kphotyield 17 3 2 1 2.420e+01 7.570e-02
Kphotyield 17 3 2 0 7.100e+01 1.000e-04
Kphotyield 17 3 2 0 2.741e+02 1.000e-04
Kphotyield 17 3 2 0 2.741e+02 1.000e-04
Kphotyield 17 3 2 0 2.005e+02 2.000e-04
Kphotyield 17 3 2 0 1.989e+02 1.700e-03
Kphotyield 17 3 2 0 1.060e+01 2.850e-02
Kphotyield 17 3 2 0 1.220e+01 8.541e-01
Kphotyield 17 3 2 0 2.420e+01 1.380e-02
Kphotyield 17 3 2 0 3.990e+01 2.416e-01
Kphotyield 17 3 1 0 2.652e+03 3.080e-02
Kphotyield 17 3 1 0 2.653e+03 6.160e-02
Kphotyield 17 3 1 0 2.856e+03 2.900e-03
Kphotyield 17 3 1 0 2.856e+03 1.400e-03
Kphotyield 17 3 1 0 2.795e+02 1.000e-04
Kphotyield 17 3 1 0 2.844e+02 1.000e-04
Kphotyield 17 3 1 0 2.931e+02 1.000e-04
Kphotyield 17 3 1 0 2.005e+02 1.000e-04
Kphotyield 17 3 1 0 2.049e+02 3.000e-04
Kphotyield 17 3 1 0 2.077e+02 1.000e-03
Kphotyield 17 3 1 0 2.105e+02 2.700e-03
Kphotyield 17 3 1 0 1.941e+02 1.000e-04
Kphotyield 17 3 1 0 1.989e+02 6.000e-04
Kphotyield 17 3 1 0 2.032e+02 5.000e-03
Kphotyield 17 3 1 0 2.060e+02 4.900e-03
Kphotyield 17 3 1 0 2.088e+02 1.450e-02
Kphotyield 17 3 1 0 9.000e+00 1.000e-04
Kphotyield 17 3 1 0 1.060e+01 3.730e-02
Kphotyield 17 3 1 0 1.220e+01 6.160e-02
Kphotyield 17 3 1 0 2.940e+01 2.692e-01
Kphotyield 17 3 1 0 4.660e+01 6.100e-03
Kphotyield 17 3 1 0 2.420e+01 1.160e-02
Kphotyield 17 3 1 0 3.990e+01 1.230e-02
Kphotyield 17 3 1 0 5.710e+01 3.730e-02
Kphotyield 17 4 2 1 2.005e+02 6.000e-04
Kphotyield 17 4 2 1 1.060e+01 6.000e-04
Kphotyield 17 4 2 1 1.220e+01 5.913e-01
Kphotyield 17 4 2 1 1.989e+02 1.050e-02
Kphotyield 17 4 2 1 1.060e+01 1.050e-02
Kphotyield 17 4 2 1 1.220e+01 1.366e+00
Kphotyield 17 4 2 0 6.830e+01 1.000e-04
Kphotyield 17 4 2 0 7.000e+01 2.000e-04
Kphotyield 17 4 2 0 2.795e+02 6.000e-04
Kphotyield 17 4 2 0 2.049e+02 1.100e-03
Kphotyield 17 4 2 0 2.032e+02 6.100e-03
Kphotyield 17 4 2 0 1.220e+01 1.500e-01
Kphotyield 17 4 2 0 2.940e+01 3.564e-01
Kphotyield 17 4 1 0 2.664e+03 3.150e-02
Kphotyield 17 4 1 0 2.666e+03 6.290e-02
Kphotyield 17 4 1 0 2.875e+03 2.900e-03
Kphotyield 17 4 1 0 6.730e+01 3.000e-04
Kphotyield 17 4 1 0 6.630e+01 8.000e-04
Kphotyield 17 4 1 0 6.900e+01 6.000e-04
Kphotyield 17 4 1 0 6.800e+01 1.700e-03
Kphotyield 17 4 1 0 2.844e+02 1.700e-03
Kphotyield 17 4 1 0 3.034e+02 3.900e-03
Kphotyield 17 4 1 0 2.049e+02 2.000e-04
Kphotyield 17 4 1 0 2.077e+02 3.000e-04
Kphotyield 17 4 1 0 1.989e+02 7.000e-04
Kphotyield 17 4 1 0 2.032e+02 3.000e-03
Kphotyield 17 4 1 0 2.060e+02 2.440e-02
Kphotyield 17 4 1 0 1.060e+01 7.000e-04
Kphotyield 17 4 1 0 1.220e+01 1.075e-01
Kphotyield 17 4 1 0 2.940e+01 7.880e-02
Kphotyield 17 5 2 1 2.049e+02 2.100e-03
Kphotyield 17 5 2 1 1.220e+01 2.100e-03
Kphotyield 17 5 2 1 2.940e+01 1.074e-01
Kphotyield 17 5 2 1 2.032e+02 1.520e-02
Kphotyield 17 5 2 1 1.220e+01 1.520e-02
Kphotyield 17 5 2 1 2.940e+01 7.580e-01
Kphotyield 17 5 2 0 6.730e+01 1.600e-03
Kphotyield 17 5 2 0 6.900e+01 3.200e-03
Kphotyield 17 5 2 0 2.844e+02 4.200e-03
Kphotyield 17 5 2 0 1.220e+01 1.000e-04
Kphotyield 17 5 2 0 2.940e+01 5.142e-01
Kphotyield 17 5 1 0 2.677e+03 3.210e-02
Kphotyield 17 5 1 0 2.679e+03 6.430e-02
Kphotyield 17 5 1 0 2.895e+03 1.500e-03
Kphotyield 17 5 1 0 6.630e+01 4.000e-04
Kphotyield 17 5 1 0 6.530e+01 2.020e-02
Kphotyield 17 5 1 0 6.800e+01 8.000e-04
Kphotyield 17 5 1 0 6.700e+01 4.040e-02
Kphotyield 17 5 1 0 3.034e+02 1.200e-03
Kphotyield 17 5 1 0 3.224e+02 1.420e-02
Kphotyield 17 5 1 0 2.049e+02 1.000e-04
Kphotyield 17 5 1 0 2.077e+02 8.000e-04
Kphotyield 17 5 1 0 2.105e+02 1.317e-01
Kphotyield 17 5 1 0 2.032e+02 1.000e-03
Kphotyield 17 5 1 0 2.060e+02 5.300e-03
Kphotyield 17 5 1 0 2.088e+02 6.980e-01
Kphotyield 17 5 1 0 1.220e+01 1.000e-03
Kphotyield 17 5 1 0 2.940e+01 5.400e-02
Kphotyield 17 5 1 0 4.660e+01 3.441e-01
Kphotyield 17 6 2 1 2.077e+02 1.960e-02
Kphotyield 17 6 2 1 2.060e+02 1.960e-02
Kphotyield 17 6 2 0 6.630e+01 3.100e-03
Kphotyield 17 6 2 0 6.800e+01 6.100e-03
Kphotyield 17 6 2 0 2.077e+02 1.000e-04
Kphotyield 17 6 2 0 2.060e+02 1.000e-04
Kphotyield 17 6 1 0 2.692e+03 3.280e-02
Kphotyield 17 6 1 0 2.693e+03 6.570e-02
Kphotyield 17 6 1 0 6.530e+01 4.300e-03
Kphotyield 17 6 1 0 6.690e+01 2.080e-02
Kphotyield 17 6 1 0 6.700e+01 8.600e-03
Kphotyield 17 6 1 0 6.860e+01 4.160e-02
Kphotyield 17 6 1 0 2.077e+02 6.000e-04
Kphotyield 17 6 1 0 2.105e+02 1.880e-02
Kphotyield 17 6 1 0 2.060e+02 1.300e-03
Kphotyield 17 6 1 0 2.088e+02 3.760e-02
Kphotyield 17 7 1 0 2.705e+03 3.340e-02
Kphotyield 17 7 1 0 2.707e+03 6.680e-02
Kphotyield 17 7 1 0 6.690e+01 1.135e-01
Kphotyield 17 7 1 0 6.860e+01 2.270e-01
Kphotyield 17 7 1 0 2.105e+02 3.340e-02
Kphotyield 17 7 1 0 2.360e+02 2.944e-01
Kphotyield 17 7 1 0 2.088e+02 6.680e-02
Kphotyield 17 7 1 0 2.343e+02 5.887e-01
Kphotyield 17 8 1 0 2.714e+03 3.400e-02
Kphotyield 17 8 1 0 2.715e+03 6.790e-02
Kphotyield 17 8 1 0 6.040e+01 1.137e-01
Kphotyield 17 8 1 0 6.040e+01 2.273e-01
Kphotyield 17 9 1 0 2.726e+03 4.590e-02
Kphotyield 17 9 1 0 2.726e+03 6.880e-02
Kphotyield 17 9 1 0 5.110e+01 1.613e-01
Kphotyield 17 9 1 0 5.110e+01 2.419e-01
Kphotyield 17 10 1 0 2.733e+03 6.570e-02
Kphotyield 17 10 1 0 2.733e+03 6.570e-02
Kphotyield 17 10 1 0 2.370e+01 2.478e-01
Kphotyield 17 10 1 0 2.370e+01 2.478e-01
Kphotyield 17 11 1 0 2.723e+03 1.034e-01
Kphotyield 17 11 1 0 2.723e+03 5.170e-02
Kphotyield 17 11 1 0 2.510e+01 4.334e-01
Kphotyield 17 11 1 0 8.750e+01 2.167e-01
Kphotyield 17 12 1 0 2.723e+03 1.926e-01
Kphotyield 17 12 1 0 2.660e+01 9.710e-01
Kphotyield 17 13 1 0 2.721e+03 1.656e-01
Kphotyield 17 13 1 0 9.370e+01 4.207e-01
Kphotyield 18 1 2 1 2.214e+02 3.000e-04
Kphotyield 18 1 2 1 1.330e+01 1.000e-04
Kphotyield 18 1 2 1 1.410e+01 5.290e-02
Kphotyield 18 1 2 1 1.350e+01 2.000e-04
Kphotyield 18 1 2 1 1.410e+01 1.793e-01
Kphotyield 18 1 2 1 2.194e+02 3.000e-04
Kphotyield 18 1 2 1 1.330e+01 1.000e-04
Kphotyield 18 1 2 1 1.410e+01 9.100e-02
Kphotyield 18 1 2 1 1.350e+01 2.000e-04
Kphotyield 18 1 2 1 1.410e+01 1.445e-01
Kphotyield 18 1 2 0 3.105e+02 2.000e-04
Kphotyield 18 1 2 0 3.107e+02 3.000e-04
Kphotyield 18 1 2 0 2.274e+02 1.000e-04
Kphotyield 18 1 2 0 2.253e+02 2.000e-04
Kphotyield 18 1 2 0 1.410e+01 1.350e-02
Kphotyield 18 1 2 0 1.460e+01 2.057e-01
Kphotyield 18 1 2 0 1.410e+01 2.710e-02
Kphotyield 18 1 2 0 1.460e+01 4.050e-01
Kphotyield 18 1 1 0 2.956e+03 3.730e-02
Kphotyield 18 1 1 0 2.958e+03 7.450e-02
Kphotyield 18 1 1 0 3.190e+03 3.400e-03
Kphotyield 18 1 1 0 3.191e+03 6.800e-03
Kphotyield 18 1 1 0 3.174e+02 1.000e-04
Kphotyield 18 1 1 0 3.174e+02 1.000e-04
Kphotyield 18 1 1 0 2.274e+02 1.000e-04
Kphotyield 18 1 1 0 2.336e+02 1.000e-04
Kphotyield 18 1 1 0 2.397e+02 1.000e-04
Kphotyield 18 1 1 0 2.253e+02 1.000e-04
Kphotyield 18 1 1 0 2.315e+02 2.000e-04
Kphotyield 18 1 1 0 2.376e+02 1.000e-04
Kphotyield 18 1 1 0 1.410e+01 9.600e-03
Kphotyield 18 1 1 0 1.460e+01 1.490e-02
Kphotyield 18 1 1 0 1.070e+01 9.970e-02
Kphotyield 18 1 1 0 1.240e+01 6.700e-02
Kphotyield 18 1 1 0 1.400e+01 2.770e-02
Kphotyield 18 1 1 0 1.410e+01 1.920e-02
Kphotyield 18 1 1 0 1.460e+01 2.980e-02
Kphotyield 18 1 1 0 1.070e+01 1.995e-01
Kphotyield 18 1 1 0 2.790e+01 1.270e-01
Kphotyield 18 1 1 0 4.550e+01 4.450e-02
Kphotyield 18 2 2 1 2.274e+02 4.000e-04
Kphotyield 18 2 2 1 1.410e+01 1.000e-04
Kphotyield 18 2 2 1 1.460e+01 7.610e-02
Kphotyield 18 2 2 1 1.410e+01 2.000e-04
Kphotyield 18 2 2 1 1.460e+01 1.963e-01
Kphotyield 18 2 2 1 2.253e+02 5.000e-04
Kphotyield 18 2 2 1 1.410e+01 2.000e-04
Kphotyield 18 2 2 1 1.460e+01 1.374e-01
Kphotyield 18 2 2 1 1.410e+01 3.000e-04
Kphotyield 18 2 2 1 1.460e+01 1.514e-01
Kphotyield 18 2 2 0 3.174e+02 2.000e-04
Kphotyield 18 2 2 0 3.174e+02 3.000e-04
Kphotyield 18 2 2 0 2.336e+02 1.000e-04
Kphotyield 18 2 2 0 2.315e+02 3.000e-04
Kphotyield 18 2 2 0 1.460e+01 1.610e-02
Kphotyield 18 2 2 0 1.070e+01 2.946e-01
Kphotyield 18 2 2 0 1.460e+01 2.410e-02
Kphotyield 18 2 2 0 1.070e+01 4.086e-01
Kphotyield 18 2 1 0 2.972e+03 3.800e-02
Kphotyield 18 2 1 0 2.974e+03 7.600e-02
Kphotyield 18 2 1 0 3.214e+03 3.500e-03
Kphotyield 18 2 1 0 3.214e+03 5.200e-03
Kphotyield 18 2 1 0 3.241e+02 1.000e-04
Kphotyield 18 2 1 0 3.308e+02 1.000e-04
Kphotyield 18 2 1 0 3.241e+02 1.000e-04
Kphotyield 18 2 1 0 3.463e+02 1.000e-04
Kphotyield 18 2 1 0 2.336e+02 1.000e-04
Kphotyield 18 2 1 0 2.397e+02 2.000e-04
Kphotyield 18 2 1 0 2.446e+02 2.000e-04
Kphotyield 18 2 1 0 2.480e+02 1.000e-04
Kphotyield 18 2 1 0 2.315e+02 2.000e-04
Kphotyield 18 2 1 0 2.376e+02 4.000e-04
Kphotyield 18 2 1 0 2.424e+02 3.000e-04
Kphotyield 18 2 1 0 2.458e+02 2.000e-04
Kphotyield 18 2 1 0 1.460e+01 1.430e-02
Kphotyield 18 2 1 0 1.070e+01 1.980e-02
Kphotyield 18 2 1 0 1.240e+01 1.643e-01
Kphotyield 18 2 1 0 1.400e+01 1.161e-01
Kphotyield 18 2 1 0 3.330e+01 1.720e-02
Kphotyield 18 2 1 0 1.460e+01 2.040e-02
Kphotyield 18 2 1 0 1.070e+01 2.760e-02
Kphotyield 18 2 1 0 2.790e+01 2.117e-01
Kphotyield 18 2 1 0 4.550e+01 1.290e-01
Kphotyield 18 2 1 0 6.480e+01 1.330e-02
Kphotyield 18 3 2 1 2.336e+02 4.000e-04
Kphotyield 18 3 2 1 1.460e+01 2.000e-04
Kphotyield 18 3 2 1 1.070e+01 1.202e-01
Kphotyield 18 3 2 1 1.460e+01 2.000e-04
Kphotyield 18 3 2 1 1.070e+01 2.104e-01
Kphotyield 18 3 2 1 2.315e+02 8.000e-04
Kphotyield 18 3 2 1 1.460e+01 4.000e-04
Kphotyield 18 3 2 1 1.070e+01 2.314e-01
Kphotyield 18 3 2 1 1.460e+01 4.000e-04
Kphotyield 18 3 2 1 1.070e+01 1.443e-01
Kphotyield 18 3 2 0 3.241e+02 2.000e-04
Kphotyield 18 3 2 0 3.241e+02 2.000e-04
Kphotyield 18 3 2 0 2.397e+02 2.000e-04
Kphotyield 18 3 2 0 2.376e+02 7.000e-04
Kphotyield 18 3 2 0 1.070e+01 2.000e-02
Kphotyield 18 3 2 0 1.240e+01 4.623e-01
Kphotyield 18 3 2 0 1.070e+01 1.990e-02
Kphotyield 18 3 2 0 2.790e+01 3.735e-01
Kphotyield 18 3 1 0 2.987e+03 3.880e-02
Kphotyield 18 3 1 0 2.989e+03 7.760e-02
Kphotyield 18 3 1 0 3.235e+03 3.500e-03
Kphotyield 18 3 1 0 3.235e+03 3.500e-03
Kphotyield 18 3 1 0 7.380e+01 1.000e-04
Kphotyield 18 3 1 0 7.600e+01 2.000e-04
Kphotyield 18 3 1 0 3.263e+02 1.000e-04
