#This is electron yield data from Kaastra & Mewe (1993) -1993A&AS...97..443K
#It is processed from data downloaded from http://vizier.cfa.harvard.edu/viz-bin/VizieR?-source=J/A+AS/97/443
#Via the python script kaastra_2_py.py
#
#Label z state n l IP mean_electron_energy Prob_of_1e Prob_of_2e Prob_of_3e ....
Kelecyield 14 2 1 0 1.8720e+03 1.591e+03 7.000e+00 4.420e+02 6.460e+03 3.091e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 14 3 2 1 1.3330e+02 6.070e+01 8.100e+01 9.919e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 14 3 2 0 1.8300e+02 1.240e+01 0.000e+00 1.000e+04 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 14 3 1 0 1.9010e+03 1.583e+03 3.000e+00 7.750e+02 9.222e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 14 4 1 0 1.9300e+03 1.511e+03 4.420e+02 9.558e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 14 5 1 0 1.9590e+03 1.501e+03 4.490e+02 9.551e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 14 6 1 0 2.0090e+03 1.482e+03 5.070e+02 9.493e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 14 7 1 0 2.0590e+03 1.436e+03 5.860e+02 9.414e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 14 8 1 0 2.1090e+03 1.376e+03 6.990e+02 9.301e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 14 9 1 0 2.1600e+03 1.288e+03 8.900e+02 9.110e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 14 10 1 0 2.2100e+03 1.249e+03 7.680e+02 9.232e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 14 11 1 0 2.2600e+03 1.282e+03 0.000e+00 1.000e+04 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 15 1 2 1 1.3445e+02 1.105e+02 5.000e+00 9.995e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 15 1 2 0 1.9100e+02 1.439e+02 1.000e+00 3.070e+02 9.692e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 15 1 1 0 2.1480e+03 1.921e+03 2.300e+01 6.030e+02 6.920e+02 6.022e+03 2.660e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 15 2 2 1 1.5045e+02 1.000e+02 2.950e+01 9.970e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 15 2 2 0 2.0700e+02 1.232e+02 1.000e+00 3.110e+02 9.688e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
