   Dtype z ion       Wave         f   gl   gu         el         eu  ll  ul
-------- - --- ---------- --------- ---- ---- ---------- ---------- --- ---
LinMacro 6   2   7394.809  0.035425  4.0  2.0  22.325894  24.002542  32  45
LinMacro 6   2   4025.084  0.074150  4.0  2.0  20.922237  24.002542  28  45
LinMacro 6   2   1969.613  0.002984  2.0  2.0  16.331829  24.002542  12  45
LinMacro 6   2    842.745  0.000001  6.0  2.0   9.290199  24.002542   7  45
LinMacro 6   2    7114.44  0.560000  2.0  4.0  22.527637  24.270359  33  46
LinMacro 6   2    654.757  0.000014  4.0  4.0   5.334350  24.270359   4  46
LinMacro 6   2    827.678  0.000003  4.0  4.0   9.290511  24.270359   6  46
LinMacro 6   2     7284.0  0.000678  2.0  4.0  22.568205  24.270359  37  46
LinMacro 6   2    654.667  0.000022  2.0  4.0   5.331746  24.270359   3  46
LinMacro 6   2  10742.419  0.000009  4.0  4.0  23.116197  24.270359  41  46
LinMacro 6   2   7121.721  0.110050  4.0  4.0  22.529419  24.270359  34  46
LinMacro 6   2  10723.596  0.000014  2.0  4.0  23.114171  24.270359  40  46
LinMacro 6   2   7134.433  0.004957  6.0  4.0  22.532521  24.270359  35  46
LinMacro 6   2   1175.267  0.000001  4.0  4.0  13.720855  24.270359  10  46
LinMacro 6   2    654.882  0.000001  6.0  4.0   5.337970  24.270359   5  46
LinMacro 6   2   7294.388  0.000061  4.0  4.0  22.570629  24.270359  38  46
LinMacro 6   2   1174.696  0.000003  2.0  4.0  13.715724  24.270359   9  46
LinMacro 6   2    827.661  0.000001  6.0  4.0   9.290199  24.270359   7  46
LinMacro 6   2      654.7  0.000057  4.0  6.0   5.334350  24.272004   4  47
LinMacro 6   2  10752.885  0.000010  6.0  6.0  23.118966  24.272004  42  47
LinMacro 6   2    827.587  0.000001  4.0  6.0   9.290511  24.272004   6  47
LinMacro 6   2   7114.997  0.449250  4.0  6.0  22.529419  24.272004  34  47
LinMacro 6   2   7287.334  0.000248  4.0  6.0  22.570629  24.272004  38  47
LinMacro 6   2   1175.084  0.000001  4.0  6.0  13.720855  24.272004  10  47
LinMacro 6   2   7146.206  0.002597  8.0  6.0  22.537029  24.272004  36  47
LinMacro 6   2    654.825  0.000016  6.0  6.0   5.337970  24.272004   5  47
LinMacro 6   2  10727.128  0.000036  4.0  6.0  23.116197  24.272004  41  47
LinMacro 6   2   7127.685  0.092367  6.0  6.0  22.532521  24.272004  35  47
LinMacro 6   2     827.57  0.000002  6.0  6.0   9.290199  24.272004   7  47
LinMacro 6   2  10729.936  0.000049  6.0  8.0  23.118966  24.274470  42  48
LinMacro 6   2   7136.063  0.053613  8.0  8.0  22.537029  24.274470  36  48
LinMacro 6   2   7117.595  0.446500  6.0  8.0  22.532521  24.274470  35  48
LinMacro 6   2     654.74  0.000077  6.0  8.0   5.337970  24.274470   5  48
LinMacro 6   2    827.433  0.000002  6.0  8.0   9.290199  24.274470   7  48
LinMacro 6   2   7121.873  0.484625  8.0 10.0  22.537029  24.277932  36  49
LinMacro 6   2   6728.927  0.047745  2.0  2.0  22.527637  24.370203  33  50
LinMacro 6   2    651.323  0.019203  4.0  2.0   5.334350  24.370203   4  50
LinMacro 6   2    651.234  0.196500  2.0  2.0   5.331746  24.370203   3  50
LinMacro 6   2   9887.109  0.023183  4.0  2.0  23.116197  24.370203  41  50
LinMacro 6   2    6735.44  0.023620  4.0  2.0  22.529419  24.370203  34  50
LinMacro 6   2   9871.162  0.236100  2.0  2.0  23.114171  24.370203  40  50
LinMacro 6   2    651.299  0.123900  4.0  4.0   5.334350  24.370890   4  51
LinMacro 6   2   9903.549  0.009087  6.0  4.0  23.118966  24.370890  42  51
LinMacro 6   2   9865.766  0.239400  2.0  4.0  23.114171  24.370890  40  51
LinMacro 6   2   6732.928  0.039550  4.0  4.0  22.529419  24.370890  34  51
LinMacro 6   2     651.21  0.198250  2.0  4.0   5.331746  24.370890   3  51
LinMacro 6   2     6986.9  0.000160  4.0  4.0  22.824077  24.370890  39  51
LinMacro 6   2    6726.42  0.045045  2.0  4.0  22.527637  24.370890  33  51
LinMacro 6   2    651.423  0.007492  6.0  4.0   5.337970  24.370890   5  51
