   Dtype z ion           Wave         f  gl  gu         el         eu ll ul
LinMacro 7   2   20595.498000  0.006290 3.0 3.0  24.531485  25.133485 45 47
LinMacro 7   2     904.748000  0.000487 7.0 5.0  11.436018  25.139825  7 48
LinMacro 7   2     904.855000  0.000239 5.0 5.0  11.437642  25.139825  8 48
LinMacro 7   2     904.867000  0.000119 3.0 5.0  11.437828  25.139825  9 48
LinMacro 7   2    1068.974000  0.000309 5.0 5.0  13.541330  25.139825 11 48
LinMacro 7   2    1068.962000  0.000705 3.0 5.0  13.541206  25.139825 10 48
LinMacro 7   2    1857.870000  0.012510 3.0 5.0  18.466328  25.139825 15 48
LinMacro 7   2    1862.588000  0.001982 5.0 5.0  18.483234  25.139825 16 48
LinMacro 7   2    1866.457000  0.000343 3.0 5.0  18.497031  25.139825 17 48
LinMacro 7   2    2099.141000  0.000030 3.0 5.0  19.233368  25.139825 18 48
LinMacro 7   2    6152.453000  0.017050 5.0 5.0  23.124615  25.139825 30 48
LinMacro 7   2    6175.020000  0.119800 7.0 5.0  23.131979  25.139825 31 48
LinMacro 7   2    6380.037000  0.000053 5.0 5.0  23.196500  25.139825 33 48
LinMacro 7   2    6524.136000  0.007493 3.0 5.0  23.239422  25.139825 34 48
LinMacro 7   2    6534.368000  0.024420 5.0 5.0  23.242398  25.139825 35 48
LinMacro 7   2    6547.348000  0.003874 7.0 5.0  23.246160  25.139825 36 48
LinMacro 7   2    7190.163000  0.004414 5.0 5.0  23.415457  25.139825 37 48
LinMacro 7   2    7217.043000  0.015290 3.0 5.0  23.421880  25.139825 38 48
LinMacro 7   2   16199.080000  0.560333 3.0 5.0  24.374443  25.139825 43 48
LinMacro 7   2   16518.769000  0.068300 5.0 5.0  24.389255  25.139825 44 48
LinMacro 7   2     903.962000  0.000627 7.0 7.0  11.436018  25.151740  7 49
LinMacro 7   2     904.069000  0.000106 5.0 7.0  11.437642  25.151740  8 49
LinMacro 7   2    1067.877000  0.001005 5.0 7.0  13.541330  25.151740 11 49
LinMacro 7   2    1859.260000  0.013630 5.0 7.0  18.483234  25.151740 16 49
LinMacro 7   2    6116.290000  0.000338 5.0 7.0  23.124615  25.151740 30 49
LinMacro 7   2    6138.592000  0.010620 7.0 7.0  23.131979  25.151740 31 49
LinMacro 7   2    6169.462000  0.130444 9.0 7.0  23.142085  25.151740 32 49
LinMacro 7   2    6493.591000  0.005084 5.0 7.0  23.242398  25.151740 35 49
LinMacro 7   2    6506.409000  0.036286 7.0 7.0  23.246160  25.151740 36 49
LinMacro 7   2    7140.822000  0.020200 5.0 7.0  23.415457  25.151740 37 49
