   Dtype Element Ion lvl     ion_pot          ex    g rad_rate      config islp ilv
LevMacro       7   6 216  471.644740 1290.662945  3.0    1e-09 2p.4d_3P1.0  311  14
LevMacro       7   6 217  471.651311 1290.669516  1.0    1e-09 2p.4d_3P0.0  311  14
LevMacro       7   6 218  471.692474 1290.710679  5.0    1e-09 2p.4p_1D2.0  120  11
LevMacro       7   6 219  471.840016 1290.858221  7.0    1e-09 2p.4f_3D3.0  320  11
LevMacro       7   6 220  471.860102 1290.878306  5.0    1e-09 2p.4f_3D2.0  320  11
LevMacro       7   6 221  471.875104 1290.893309  3.0    1e-09 2p.4f_3D1.0  320  11
LevMacro       7   6 222  472.007520 1291.025724  7.0    1e-09 2p.4d_1F3.0  131   8
LevMacro       7   6 223  472.096789 1291.114994  5.0    1e-09 2p.4f_1D2.0  120  12
LevMacro       7   6 224  472.588513 1291.606718  3.0    1e-09 2p.4d_1P1.0  111  14
LevMacro       7   6 225  472.887812 1291.906017  1.0    1e-09 2p.4p_1S0.0  100  14
LevMacro       7   6 226  480.637983 1299.656188  3.0    1e-09 2s.5s_3S1.0  300  12
LevMacro       7   6 227  480.891656 1299.909861  3.0    1e-09 2s.5p_1P1.0  111  15
LevMacro       7   6 228  480.906658 1299.924863  1.0    1e-09 2s.5s_1S0.0  100  15
LevMacro       7   6 229  481.072426 1300.090631  1.0    1e-09 2s.5p_3P0.0  311  15
LevMacro       7   6 230  481.075773 1300.093978  3.0    1e-09 2s.5p_3P1.0  311  15
LevMacro       7   6 231  481.081849 1300.100053  5.0    1e-09 2s.5p_3P2.0  311  15
LevMacro       7   6 232  481.320272 1300.338476  3.0    1e-09 2s.5d_3D1.0  320  12
LevMacro       7   6 233  481.328702 1300.346907  5.0    1e-09 2s.5d_3D2.0  320  12
LevMacro       7   6 234  481.340977 1300.359182  7.0    1e-09 2s.5d_3D3.0  320  12
LevMacro       7   6 235  481.613000 1300.631205  5.0    1e-09 2s.5d_1D2.0  120  13
LevMacro       7   6 236  481.678340 1300.696545  1.0    1e-09 2p.5s_3P0.0  311  16
LevMacro       7   6 237  481.696938 1300.715142  3.0    1e-09 2p.5s_3P1.0  311  16
LevMacro       7   6 238  481.704749 1300.722953  3.0    1e-09 2p.5p_1P1.0  110   3
LevMacro       7   6 239  481.732149 1300.750354  5.0    1e-09 2s.5f_3F2.0  331   9
LevMacro       7   6 240  481.736117 1300.754322  5.0    1e-09 2p.5s_3P2.0  311  16
LevMacro       7   6 241  481.741076 1300.759281  7.0    1e-09 2s.5f_3F3.0  331   9
LevMacro       7   6 242  481.752235 1300.770440  9.0    1e-09 2s.5f_3F4.0  331   9
LevMacro       7   6 243  481.982351 1301.000556  3.0    1e-09 2p.5p_3D1.0  320  13
LevMacro       7   6 244  481.985078 1301.003283  7.0    1e-09 2s.5g_3G3.0  340   6
LevMacro       7   6 245  481.985326 1301.003531  9.0    1e-09 2s.5g_3G4.0  340   6
LevMacro       7   6 246  481.985698 1301.003903 11.0    1e-09 2s.5g_3G5.0  340   6
LevMacro       7   6 247  481.996857 1301.015062  9.0    1e-09 2s.5g_1G4.0  140   6
LevMacro       7   6 248  481.997477 1301.015682  5.0    1e-09 2p.5p_3D2.0  320  13
LevMacro       7   6 249  482.024382 1301.042586  1.0    1e-09 2p.5p_3P0.0  310   4
LevMacro       7   6 250  482.029217 1301.047422  7.0    1e-09 2p.5p_3D3.0  320  13
LevMacro       7   6 251  482.030085 1301.048290  5.0    1e-09 2p.5d_1D2.0  121   3
LevMacro       7   6 252  482.040500 1301.058704  3.0    1e-09 2p.5p_3P1.0  310   4
LevMacro       7   6 253  482.057610 1301.075814  7.0    1e-09 2s.5f_1F3.0  131   9
LevMacro       7   6 254  482.068644 1301.086849  5.0    1e-09 2p.5p_3P2.0  310   4
LevMacro       7   6 255  482.189777 1301.207982  5.0    1e-09 2p.5d_3F2.0  331  10
LevMacro       7   6 256  482.201804 1301.220009  7.0    1e-09 2p.5d_3F3.0  331  10
LevMacro       7   6 257  482.231808 1301.250013  9.0    1e-09 2p.5d_3F4.0  331  10
LevMacro       7   6 258  482.241975 1301.260180  3.0    1e-09 2p.5d_3D1.0  321   3
LevMacro       7   6 259  482.259829 1301.278034  5.0    1e-09 2p.5d_3D2.0  321   3
LevMacro       7   6 260  482.271979 1301.290184  3.0    1e-09 2p.5s_1P1.0  111  16
LevMacro       7   6 261  482.275203 1301.293408  7.0    1e-09 2p.5d_3D3.0  321   3
LevMacro       7   6 262  482.306571 1301.324776  3.0    1e-09 2p.5p_3S1.0  300  13
LevMacro       7   6 263  482.316490 1301.334695  7.0    1e-09 2p.5f_1F3.0  130   2
LevMacro       7   6 264  482.344015 1301.362219  5.0    1e-09 2p.5f_3F2.0  330   2
LevMacro       7   6 265  482.346246 1301.364451  7.0    1e-09 2p.5f_3F3.0  330   2
LevMacro       7   6 266  482.353313 1301.371518  9.0    1e-09 2p.5f_3F4.0  330   2
LevMacro       7   6 267  482.419149 1301.437354  9.0    1e-09 2p.5g_1G4.0  141   1
LevMacro       7   6 268  482.419397 1301.437602  7.0    1e-09 2p.5g_3G3.0  341   1
LevMacro       7   6 269  482.420265 1301.438470  9.0    1e-09 2p.5g_3G4.0  341   1
LevMacro       7   6 270  482.421629 1301.439834 11.0    1e-09 2p.5g_3G5.0  341   1
LevMacro       7   6 271  482.432044 1301.450249  7.0    1e-09 2p.5f_3G3.0  340   7
LevMacro       7   6 272  482.448658 1301.466863  9.0    1e-09 2p.5f_3G4.0  340   7
LevMacro       7   6 273  482.476059 1301.494263 11.0    1e-09 2p.5f_3G5.0  340   7
LevMacro       7   6 274  482.501103 1301.519308  9.0    1e-09 2p.5g_3H4.0  351   4
LevMacro       7   6 275  482.504079 1301.522284 11.0    1e-09 2p.5g_3H5.0  351   4
LevMacro       7   6 276  482.512014 1301.530219  5.0    1e-09 2p.5p_1D2.0  120  14
LevMacro       7   6 277  482.539043 1301.557248 13.0    1e-09 2p.5g_3H6.0  351   4
LevMacro       7   6 278  482.542886 1301.561091 11.0    1e-09 2p.5g_1H5.0  151   4
LevMacro       7   6 279  482.546358 1301.564563  5.0    1e-09 2p.5d_3P2.0  311  17
LevMacro       7   6 280  482.560740 1301.578945  3.0    1e-09 2p.5d_3P1.0  311  17
LevMacro       7   6 281  482.567931 1301.586136  1.0    1e-09 2p.5d_3P0.0  311  17
LevMacro       7   6 282  482.605499 1301.623704  9.0    1e-09 2p.5f_1G4.0  140   7
LevMacro       7   6 283  482.621121 1301.639326  9.0    1e-09 2p.5g_3F4.0  331  11
LevMacro       7   6 284  482.624220 1301.642425  7.0    1e-09 2p.5g_3F3.0  331  11
LevMacro       7   6 285  482.654597 1301.672802  7.0    1e-09 2p.5f_3D3.0  320  14
LevMacro       7   6 286  482.656704 1301.674909  5.0    1e-09 2p.5g_3F2.0  331  11
LevMacro       7   6 287  482.660176 1301.678381  7.0    1e-09 2p.5g_1F3.0  131  10
LevMacro       7   6 288  482.673566 1301.691771  5.0    1e-09 2p.5f_3D2.0  320  14
