   Dtype z ion               Wave            f   gl   gu         el         eu  ll  ul
LinMacro 6   5           158.4844     0.005300  3.0  3.0 304.405059 382.636662   4  55
LinMacro 6   5           158.4876     0.021200  1.0  3.0 304.406670 382.636662   5  55
LinMacro 6   5           158.5185     0.000212  5.0  3.0 304.421921 382.636662   6  55
LinMacro 6   5           425.9887     0.053500  1.0  3.0 353.531461 382.636662   9  55
LinMacro 6   5           425.9851     0.013367  3.0  3.0 353.531213 382.636662  10  55
LinMacro 6   5           426.0577     0.000534  5.0  3.0 353.536173 382.636662  11  55
LinMacro 6   5          1022.5263     0.136000  1.0  3.0 370.511314 382.636662  19  55
LinMacro 6   5          1022.5263     0.034000  3.0  3.0 370.511314 382.636662  20  55
LinMacro 6   5          1022.6831     0.001364  5.0  3.0 370.513173 382.636662  21  55
LinMacro 6   5          1050.0562     0.001354  5.0  3.0 370.829211 382.636662  26  55
LinMacro 6   5          2871.5828     0.534000  1.0  3.0 378.319013 382.636662  33  55
LinMacro 6   5          2871.5828     0.133667  3.0  3.0 378.319013 382.636662  34  55
LinMacro 6   5          2874.1414     0.005340  5.0  3.0 378.322857 382.636662  35  55
LinMacro 6   5          2979.9154     0.019940  5.0  3.0 378.475978 382.636662  40  55
LinMacro 6   5           158.4947     0.015867  3.0  5.0 304.405059 382.631579   4  56
LinMacro 6   5           158.5289     0.003180  5.0  5.0 304.421921 382.631579   6  56
LinMacro 6   5           165.9162     0.000021  3.0  5.0 307.904160 382.631579   7  56
LinMacro 6   5           426.0595     0.040000  3.0  5.0 353.531213 382.631579  10  56
LinMacro 6   5           426.1321     0.008000  5.0  5.0 353.536173 382.631579  11  56
LinMacro 6   5           441.0221     0.000055  3.0  5.0 354.518505 382.631579  17  56
LinMacro 6   5          1022.9551     0.102333  3.0  5.0 370.511314 382.631579  20  56
LinMacro 6   5          1023.1121     0.020400  5.0  5.0 370.513173 382.631579  21  56
LinMacro 6   5          1050.5084     0.000250  5.0  5.0 370.829211 382.631579  26  56
LinMacro 6   5          1050.5084     0.001051  7.0  5.0 370.829211 382.631579  27  56
LinMacro 6   5          1050.5084     0.000381  7.0  5.0 370.829211 382.631579  29  56
LinMacro 6   5          2874.9677     0.400000  3.0  5.0 378.319013 382.631579  34  56
LinMacro 6   5          2877.5322     0.080000  5.0  5.0 378.322857 382.631579  35  56
LinMacro 6   5          2983.5606     0.003680  5.0  5.0 378.475978 382.631579  40  56
LinMacro 6   5          2983.5606     0.016429  7.0  5.0 378.475978 382.631579  41  56
LinMacro 6   5          2983.8277     0.004686  7.0  5.0 378.476350 382.631579  43  56
LinMacro 6   5           158.5283     0.017780  5.0  7.0 304.421921 382.631827   6  57
LinMacro 6   5           426.1285     0.044800  5.0  7.0 353.536173 382.631827  11  57
LinMacro 6   5          1023.0912     0.114600  5.0  7.0 370.513173 382.631827  21  57
LinMacro 6   5          1050.4864     0.000126  7.0  7.0 370.829211 382.631827  27  57
LinMacro 6   5          1050.4864     0.001611  9.0  7.0 370.829211 382.631827  28  57
LinMacro 6   5          2877.3666     0.448000  5.0  7.0 378.322857 382.631827  35  57
LinMacro 6   5          2983.3826     0.001971  7.0  7.0 378.475978 382.631827  41  57
LinMacro 6   5          2983.6496     0.023778  9.0  7.0 378.476350 382.631827  42  57
LinMacro 6   5           436.9732     0.054000  3.0  5.0 354.262724 382.636290  13  58
LinMacro 6   5           436.9732     0.005980  5.0  5.0 354.262724 382.636290  14  58
LinMacro 6   5           436.9961     0.000122  7.0  5.0 354.264212 382.636290  15  58
LinMacro 6   5           437.4013     0.000017  5.0  5.0 354.290497 382.636290  16  58
LinMacro 6   5          1048.4708     0.186000  3.0  5.0 370.810985 382.636290  23  58
LinMacro 6   5          1048.4708     0.020600  5.0  5.0 370.810985 382.636290  24  58
LinMacro 6   5          1048.7677     0.000421  7.0  5.0 370.814333 382.636290  25  58
LinMacro 6   5          2979.3827     0.840000  3.0  5.0 378.474862 382.636290  37  58
LinMacro 6   5          2979.3827     0.093200  5.0  5.0 378.474862 382.636290  38  58
LinMacro 6   5          2979.7378     0.001900  7.0  5.0 378.475358 382.636290  39  58
LinMacro 6   5          2980.5371     0.006786  7.0  5.0 378.476474 382.636290  44  58
LinMacro 6   5           436.9713     0.039200  5.0  7.0 354.262724 382.636414  14  59
LinMacro 6   5           436.9942     0.003300  7.0  7.0 354.264212 382.636414  15  59
LinMacro 6   5           437.3994     0.010160  5.0  7.0 354.290497 382.636414  16  59
LinMacro 6   5          1048.4598     0.133200  5.0  7.0 370.810985 382.636414  24  59
LinMacro 6   5          1048.7567     0.011386  7.0  7.0 370.814333 382.636414  25  59
LinMacro 6   5          1050.1554     0.037000  5.0  7.0 370.830079 382.636414  30  59
LinMacro 6   5          2979.2939     0.600000  5.0  7.0 378.474862 382.636414  38  59
LinMacro 6   5           2979.649     0.051429  7.0  7.0 378.475358 382.636414  39  59
LinMacro 6   5          2980.4483     0.000457  7.0  7.0 378.476474 382.636414  44  59
LinMacro 6   5          2980.4483     0.006733  9.0  7.0 378.476474 382.636414  45  59
LinMacro 6   5          2980.6259     0.000296  9.0  7.0 378.476722 382.636414  47  59
LinMacro 6   5          2981.4257     0.170200  5.0  7.0 378.477838 382.636414  48  59
LinMacro 6   5           158.5188     0.332000  5.0  9.0 304.421921 382.636538   6  60
LinMacro 6   5           436.9923     0.049571  7.0  9.0 354.264212 382.636538  15  60
LinMacro 6   5          1048.7457     0.171429  7.0  9.0 370.814333 382.636538  25  60
LinMacro 6   5          2979.5602     0.771429  7.0  9.0 378.475358 382.636538  39  60
LinMacro 6   5          2980.5371     0.007391 11.0  9.0 378.476722 382.636538  46  60
LinMacro 6   5           165.9049     0.255000  3.0  7.0 307.904160 382.636662   7  61
LinMacro 6   5           436.9674     0.008840  5.0  7.0 354.262724 382.636662  14  61
LinMacro 6   5           436.9904     0.000981  7.0  7.0 354.264212 382.636662  15  61
LinMacro 6   5           437.3956     0.043600  5.0  7.0 354.290497 382.636662  16  61
LinMacro 6   5          1048.4378     0.032200  5.0  7.0 370.810985 382.636662  24  61
LinMacro 6   5          1048.7347     0.003386  7.0  7.0 370.814333 382.636662  25  61
LinMacro 6   5          1050.1334     0.149200  5.0  7.0 370.830079 382.636662  30  61
