   Dtype z ion      Wave         f   gl   gu         el         eu  ll  ul
-------- - --- --------- --------- ---- ---- ---------- ---------- --- ---
LinMacro 8   4   251.769  0.000001  4.0  8.0   8.873647  58.119149   4  31
LinMacro 8   4   251.886  0.000001  6.0  8.0   8.896597  58.119149   5  31
LinMacro 8   4    455.95  0.000004  6.0  4.0  31.635472  58.828107  13  32
LinMacro 8   4  2837.105  0.066317  6.0  4.0  54.457988  58.828107  23  32
LinMacro 8   4   210.758  0.000005  2.0  4.0   0.000000  58.828107   1  32
LinMacro 8   4  2817.362  0.074275  4.0  4.0  54.427363  58.828107  22  32
LinMacro 8   4  2806.695  0.078850  2.0  4.0  54.410638  58.828107  21  32
LinMacro 8   4    210.93  0.000012  4.0  4.0   0.047883  58.828107   2  32
LinMacro 8   4  4614.355  0.000010  2.0  4.0  56.141169  58.828107  24  32
LinMacro 8   4    456.01  0.000001  4.0  4.0  31.639068  58.828107  12  32
LinMacro 8   4   411.623  0.000001  4.0  4.0  28.707148  58.828107  11  32
LinMacro 8   4  1186.002  0.000001  2.0  4.0  48.374087  58.828107  17  32
LinMacro 8   4  4671.456  0.000024  4.0  4.0  56.174013  58.828107  25  32
LinMacro 8   4  1187.224  0.000001  4.0  4.0  48.384849  58.828107  18  32
LinMacro 8   4   208.834  0.000001  2.0  2.0   0.000000  59.369983   1  33
LinMacro 8   4  2508.485  0.101750  4.0  2.0  54.427363  59.369983  22  33
LinMacro 8   4   245.532  0.000001  4.0  2.0   8.873647  59.369983   4  33
LinMacro 8   4  2500.025  0.039990  2.0  2.0  54.410638  59.369983  21  33
LinMacro 8   4   209.003  0.000001  4.0  2.0   0.047883  59.369983   2  33
LinMacro 8   4     447.1  0.000001  4.0  2.0  31.639068  59.369983  12  33
LinMacro 8   4   526.778  0.000001  2.0  2.0  35.833538  59.369983  14  33
LinMacro 8   4   404.349  0.000052  4.0  2.0  28.707148  59.369983  11  33
LinMacro 8   4  1127.556  0.000002  2.0  2.0  48.374087  59.369983  17  33
LinMacro 8   4   245.644  0.000001  6.0  2.0   8.896597  59.369983   5  33
LinMacro 8   4   526.801  0.000001  4.0  2.0  35.834542  59.369983  15  33
LinMacro 8   4  1128.661  0.000001  4.0  2.0  48.384849  59.369983  18  33
LinMacro 8   4   446.853  0.000001  6.0  4.0  31.635472  59.381675  13  34
LinMacro 8   4  2518.131  0.077967  6.0  4.0  54.457988  59.381675  23  34
LinMacro 8   4   208.793  0.000001  2.0  4.0   0.000000  59.381675   1  34
LinMacro 8   4  2502.565  0.030200  4.0  4.0  54.427363  59.381675  22  34
LinMacro 8   4   245.476  0.000001  4.0  4.0   8.873647  59.381675   4  34
LinMacro 8   4  2494.145  0.193000  2.0  4.0  54.410638  59.381675  21  34
LinMacro 8   4   245.397  0.000001  2.0  4.0   8.857479  59.381675   3  34
LinMacro 8   4   208.962  0.000002  4.0  4.0   0.047883  59.381675   2  34
LinMacro 8   4   446.911  0.000001  4.0  4.0  31.639068  59.381675  12  34
LinMacro 8   4   526.517  0.000001  2.0  4.0  35.833538  59.381675  14  34
LinMacro 8   4   404.195  0.000105  4.0  4.0  28.707148  59.381675  11  34
LinMacro 8   4  1126.358  0.000001  2.0  4.0  48.374087  59.381675  17  34
LinMacro 8   4   245.587  0.000001  6.0  4.0   8.896597  59.381675   5  34
LinMacro 8   4  3865.272  0.000006  4.0  4.0  56.174013  59.381675  25  34
LinMacro 8   4   446.596  0.000001  6.0  6.0  31.635472  59.397681  13  35
LinMacro 8   4  2509.971  0.172500  6.0  6.0  54.457988  59.397681  23  35
LinMacro 8   4  2494.506  0.107300  4.0  6.0  54.427363  59.397681  22  35
LinMacro 8   4   245.398  0.000001  4.0  6.0   8.873647  59.397681   4  35
LinMacro 8   4   245.319  0.000001  2.0  6.0   8.857479  59.397681   3  35
LinMacro 8   4   208.905  0.000016  4.0  6.0   0.047883  59.397681   2  35
LinMacro 8   4   446.654  0.000001  4.0  6.0  31.639068  59.397681  12  35
LinMacro 8   4   403.984  0.000161  4.0  6.0  28.707148  59.397681  11  35
LinMacro 8   4   245.509  0.000001  6.0  6.0   8.896597  59.397681   5  35
LinMacro 8   4   526.181  0.000002  4.0  6.0  35.834542  59.397681  15  35
LinMacro 8   4   3846.08  0.000016  4.0  6.0  56.174013  59.397681  25  35
LinMacro 8   4  1125.822  0.000005  4.0  6.0  48.384849  59.397681  18  35
LinMacro 8   4   439.541  0.000513  6.0  4.0  31.635472  59.843296  13  36
LinMacro 8   4   207.183  0.115550  2.0  4.0   0.000000  59.843296   1  36
LinMacro 8   4   207.348  0.011957  4.0  4.0   0.047883  59.843296   2  36
LinMacro 8   4  3349.018  0.262200  2.0  4.0  56.141169  59.843296  24  36
LinMacro 8   4   439.597  0.007515  4.0  4.0  31.639068  59.843296  12  36
LinMacro 8   4   516.394  0.013125  2.0  4.0  35.833538  59.843296  14  36
LinMacro 8   4  1081.024  0.052450  2.0  4.0  48.374087  59.843296  17  36
LinMacro 8   4   516.415  0.001259  4.0  4.0  35.834542  59.843296  15  36
LinMacro 8   4  3378.995  0.026925  4.0  4.0  56.174013  59.843296  25  36
LinMacro 8   4  1082.039  0.005435  4.0  4.0  48.384849  59.843296  18  36
LinMacro 8   4   439.048  0.007680  6.0  6.0  31.635472  59.874974  13  37
LinMacro 8   4   207.239  0.104500  4.0  6.0   0.047883  59.874974   2  37
LinMacro 8   4   439.104  0.000776  4.0  6.0  31.639068  59.874974  12  37
LinMacro 8   4   515.735  0.011835  4.0  6.0  35.834542  59.874974  15  37
LinMacro 8   4  3350.073  0.237125  4.0  6.0  56.174013  59.874974  25  37
LinMacro 8   4  1079.056  0.047125  4.0  6.0  48.384849  59.874974  18  37
LinMacro 8   4   205.837  0.000279  2.0  2.0   0.000000  60.234542   1  38
LinMacro 8   4   278.651  0.000001  4.0  2.0  15.739905  60.234542   6  38
LinMacro 8   4   206.001  0.000260  4.0  2.0   0.047883  60.234542   2  38
LinMacro 8   4  3028.917  0.064550  2.0  2.0  56.141169  60.234542  24  38
LinMacro 8   4   508.114  0.002874  2.0  2.0  35.833538  60.234542  14  38
