   Dtype Element Ion lvl    ion_pot         ex    g rad_rate          config islp ilv
LevMacro       8   3 152  -2.987558 100.683435  7.0    1e-09 2s2_2p_5d_3D3.0  321   5
LevMacro       8   3 153  -2.963480 100.707513  5.0    1e-09 2s2_2p_5d_3P2.0  311   8
LevMacro       8   3 154  -2.955880 100.715113  3.0    1e-09 2s2_2p_5d_3P1.0  311   8
LevMacro       8   3 155  -2.952073 100.718919  1.0    1e-09 2s2_2p_5d_3P0.0  311   8
LevMacro       8   3 156  -2.922367 100.748626  5.0    1e-09 2s_2p2_3s_1D2.0  120   7
LevMacro       8   3 157  -2.840896 100.830097  7.0    1e-09 2s2_2p_5d_1F3.0  131   3
LevMacro       8   3 158  -2.809243 100.861750  3.0    1e-09 2s2_2p_5d_1P1.0  111   7
LevMacro       8   3 159  -1.414425 102.256567  5.0    1e-09 2s_2p2_3p_3F2.0  331   4
LevMacro       8   3 160  -1.411598 102.259394  7.0    1e-09 2s_2p2_3p_3F3.0  331   4
LevMacro       8   3 161  -1.407891 102.263101  9.0    1e-09 2s_2p2_3p_3F4.0  331   4
LevMacro       8   3 162  -1.808028 101.862965  3.0    1e-09 2s_2p2_4s_5P1.0  510   3
LevMacro       8   3 163  -1.792368 101.878624  5.0    1e-09 2s_2p2_4s_5P2.0  510   3
LevMacro       8   3 164  -1.771948 101.899045  7.0    1e-09 2s_2p2_4s_5P3.0  510   3
LevMacro       8   3 165  -1.062457 102.608536  5.0    1e-09 2s_2p2_3p_1D2.0  121   5
LevMacro       8   3 166  -0.875810 102.795182  3.0    1e-09 2s_2p2_3p_3D1.0  321   6
LevMacro       8   3 167  -0.872698 102.798294  5.0    1e-09 2s_2p2_3p_3D2.0  321   6
LevMacro       8   3 168  -0.868036 102.802956  7.0    1e-09 2s_2p2_3p_3D3.0  321   6
LevMacro       8   3 169  -0.726656 102.944336  7.0    1e-09 2s_2p2_3p_1F3.0  131   4
LevMacro       8   3 170  -0.631027 103.039966  3.0    1e-09 2s_2p2_3s_3S1.0  300   4
LevMacro       8   3 171  -0.531231 103.139761  1.0    1e-09 2s_2p2_4s_3P0.0  310   8
LevMacro       8   3 172  -0.519899 103.151093  3.0    1e-09 2s_2p2_4s_3P1.0  310   8
LevMacro       8   3 173  -0.497520 103.173473  5.0    1e-09 2s_2p2_4s_3P2.0  310   8
LevMacro       8   3 174  -0.457832 103.213160  1.0    1e-09 2s_2p2_3p_3P0.0  311   9
LevMacro       8   3 175  -0.456481 103.214512  3.0    1e-09 2s_2p2_3p_3P1.0  311   9
LevMacro       8   3 176  -0.453369 103.217624  5.0    1e-09 2s_2p2_3p_3P2.0  311   9
LevMacro       8   3 177  -0.341535 103.329458  3.0    1e-09 2s_2p2_3p_1P1.0  111   8
