SCUPS    2.790e-02  4.800e-02  6.600e-02  8.400e-02  9.300e-02  1.010e-01  1.030e-01  1.010e-01  9.500e-02  9.100e-02  8.400e-02  7.600e-02  7.600e-02
CSTREN Line   7   1 1685.975000  0.000001  4  4    3.575514  10.929412   5  12   5  12  5.426e-01  4.000e-06  1.850e-01  13   2  1.000e-01
SCT      0.000e+00  5.514e-02  1.045e-01  1.893e-01  2.594e-01  3.685e-01  4.668e-01  5.386e-01  6.365e-01  7.001e-01  7.779e-01  8.537e-01  1.000e+00
SCUPS    6.445e-02  1.080e-01  1.470e-01  1.850e-01  2.070e-01  2.290e-01  2.350e-01  2.320e-01  2.220e-01  2.130e-01  2.000e-01  1.850e-01  1.850e-01
CSTREN Line   7   1 1687.224000  0.000001  4  6    3.575514  10.923967   5  13   5  13  5.306e-01  4.000e-06  3.610e-01  13   2  1.000e-01
SCT      0.000e+00  5.632e-02  1.066e-01  1.927e-01  2.637e-01  3.738e-01  4.724e-01  5.441e-01  6.416e-01  7.048e-01  7.817e-01  8.565e-01  1.000e+00
SCUPS    1.204e-01  1.920e-01  2.560e-01  3.210e-01  3.640e-01  4.090e-01  4.250e-01  4.250e-01  4.120e-01  4.000e-01  3.810e-01  3.610e-01  3.610e-01
CSTREN Line   7   1 1411.919000  0.003018  4  4    3.575514  12.356818   5  27   5  27  6.471e-01  1.207e-02  7.418e-02  13   1  1.100e+00
SCT      0.000e+00  4.450e-02  8.504e-02  1.562e-01  2.165e-01  3.135e-01  4.040e-01  4.721e-01  5.679e-01  6.321e-01  7.128e-01  7.943e-01  1.000e+00
SCUPS    2.438e-03  8.984e-03  1.495e-02  2.184e-02  2.572e-02  2.849e-02  3.214e-02  3.574e-02  4.180e-02  4.862e-02  5.714e-02  6.606e-02  7.418e-02
CSTREN Line   7   1 1411.928000  0.023820  4  6    3.575514  12.356758   5  28   5  28  6.470e-01  9.528e-02  6.182e-01  13   1  1.100e+00
SCT      0.000e+00  4.451e-02  8.505e-02  1.562e-01  2.166e-01  3.135e-01  4.040e-01  4.721e-01  5.680e-01  6.322e-01  7.129e-01  7.943e-01  1.000e+00
SCUPS    2.220e-03  2.296e-02  4.185e-02  6.156e-02  7.123e-02  8.056e-02  8.766e-02  9.465e-02  1.112e-01  1.281e-01  1.578e-01  1.999e-01  6.182e-01
CSTREN Line   7   1 1312.849000  0.000023  4  6    3.575514  13.019471   5  47   5  47  6.860e-01  9.400e-05  1.200e-02  13   2  1.000e-01
SCT      0.000e+00  4.412e-02  8.452e-02  1.559e-01  2.169e-01  3.158e-01  4.091e-01  4.800e-01  5.807e-01  6.487e-01  7.347e-01  8.219e-01  1.000e+00
SCUPS    1.000e-03  1.000e-03  1.000e-03  2.000e-03  3.000e-03  4.000e-03  5.000e-03  6.000e-03  8.000e-03  9.000e-03  1.100e-02  1.200e-02  1.200e-02
CSTREN Line   7   1 9711.117000  0.000052  2  2   10.325965  11.602696   6  14   6  14  8.026e-02  1.032e-04  1.340e-01  13   2  2.928e-01
SCT      0.000e+00  1.187e-01  2.123e-01  3.502e-01  4.470e-01  5.740e-01  6.690e-01  7.294e-01  8.017e-01  8.435e-01  8.899e-01  9.309e-01  1.000e+00
SCUPS    9.703e-02  1.440e-01  1.810e-01  1.960e-01  2.000e-01  1.980e-01  1.940e-01  1.890e-01  1.810e-01  1.730e-01  1.580e-01  1.340e-01  1.340e-01
CSTREN Line   7   1 8705.635000  0.245600  2  2   10.325965  11.750156   6  15   6  15  9.994e-02  4.912e-01  1.713e+01  13   1  1.100e+00
SCT      0.000e+00  2.296e-01  3.702e-01  5.336e-01  6.258e-01  7.265e-01  7.903e-01  8.268e-01  8.673e-01  8.894e-01  9.133e-01  9.343e-01  1.000e+00
SCUPS    0.000e+00  6.376e-01  1.131e+00  1.673e+00  1.980e+00  2.410e+00  2.842e+00  3.223e+00  3.895e+00  4.479e+00  5.440e+00  6.758e+00  1.713e+01
CSTREN Line   7   1 8688.534000  0.261700  2  4   10.325965  11.752959   6  16   6  16  1.001e-01  5.234e-01  1.942e+01  13   1  1.100e+00
SCT      0.000e+00  2.293e-01  3.698e-01  5.332e-01  6.255e-01  7.262e-01  7.900e-01  8.266e-01  8.671e-01  8.893e-01  9.132e-01  9.343e-01  1.000e+00
SCUPS    0.000e+00  6.801e-01  1.206e+00  1.779e+00  2.098e+00  2.536e+00  2.968e+00  3.346e+00  4.010e+00  4.585e+00  5.527e+00  6.840e+00  1.942e+01
CSTREN Line   7   1 8202.610000  0.046780  2  2   10.325965  11.837495   6  19   6  19  1.024e-01  9.356e-02  2.734e+00  13   1  1.100e+00
SCT      0.000e+00  2.253e-01  3.647e-01  5.279e-01  6.206e-01  7.222e-01  7.869e-01  8.240e-01  8.652e-01  8.877e-01  9.120e-01  9.335e-01  1.000e+00
SCUPS    0.000e+00  1.819e-01  3.130e-01  4.452e-01  5.112e-01  5.967e-01  6.816e-01  7.602e-01  9.029e-01  1.030e+00  1.239e+00  1.526e+00  2.734e+00
CSTREN Line   7   1 8190.396000  0.249400  2  4   10.325965  11.839749   6  20   6  20  1.026e-01  4.988e-01  1.505e+01  13   1  1.100e+00
SCT      0.000e+00  2.250e-01  3.642e-01  5.274e-01  6.201e-01  7.218e-01  7.866e-01  8.237e-01  8.650e-01  8.876e-01  9.119e-01  9.334e-01  1.000e+00
SCUPS    0.000e+00  7.199e-01  1.241e+00  1.774e+00  2.061e+00  2.467e+00  2.903e+00  3.312e+00  4.065e+00  4.733e+00  5.835e+00  7.386e+00  1.505e+01
CSTREN Line   7   1 7425.683000  0.093650  2  4   10.325965  11.995641   6  22   6  22  1.115e-01  1.873e-01  4.879e+00  13   1  1.100e+00
SCT      0.000e+00  2.110e-01  3.457e-01  5.077e-01  6.018e-01  7.067e-01  7.745e-01  8.137e-01  8.575e-01  8.816e-01  9.076e-01  9.305e-01  1.000e+00
SCUPS    0.000e+00  2.326e-01  3.899e-01  5.668e-01  6.674e-01  7.950e-01  9.131e-01  1.017e+00  1.208e+00  1.382e+00  1.678e+00  2.102e+00  4.879e+00
CSTREN Line   7   1 7405.427000  0.000620  2  4   10.325965  12.000208   6  23   6  23  1.120e-01  1.241e-03  5.270e-01  13   2  2.098e-01
SCT      0.000e+00  1.187e-01  2.123e-01  3.502e-01  4.470e-01  5.740e-01  6.690e-01  7.294e-01  8.017e-01  8.435e-01  8.899e-01  9.309e-01  1.000e+00
SCUPS    1.181e-02  1.870e-01  3.250e-01  4.840e-01  5.640e-01  6.320e-01  6.560e-01  6.600e-01  6.510e-01  6.360e-01  6.000e-01  5.270e-01  5.270e-01
CSTREN Line   7   1 6903.164000  0.000001  2  2   10.325965  12.122023   6  25   6  25  1.299e-01  2.000e-06  1.950e-01  13   2  1.809e-01
SCT      0.000e+00  1.187e-01  2.123e-01  3.502e-01  4.470e-01  5.740e-01  6.690e-01  7.294e-01  8.017e-01  8.435e-01  8.899e-01  9.309e-01  1.000e+00
SCUPS    9.448e-03  7.800e-02  1.320e-01  1.910e-01  2.170e-01  2.380e-01  2.460e-01  2.490e-01  2.480e-01  2.430e-01  2.270e-01  1.950e-01  1.950e-01
CSTREN Line   7   1 6886.211000  0.000004  2  4   10.325965  12.126445   6  26   6  26  1.302e-01  7.010e-06  1.320e-01  13   2  1.805e-01
SCT      0.000e+00  1.187e-01  2.123e-01  3.502e-01  4.470e-01  5.740e-01  6.690e-01  7.294e-01  8.017e-01  8.435e-01  8.899e-01  9.309e-01  1.000e+00
SCUPS    5.298e-03  5.100e-02  8.700e-02  1.260e-01  1.430e-01  1.570e-01  1.620e-01  1.640e-01  1.640e-01  1.610e-01  1.520e-01  1.320e-01  1.320e-01
CSTREN Line   7   1 9743.057000  0.000073  4  2   10.330150  11.602696   7  14   7  14  8.005e-02  2.908e-04  2.680e-01  13   2  2.936e-01
SCT      0.000e+00  1.187e-01  2.123e-01  3.502e-01  4.470e-01  5.740e-01  6.690e-01  7.294e-01  8.017e-01  8.435e-01  8.899e-01  9.309e-01  1.000e+00
SCUPS    1.976e-01  2.890e-01  3.610e-01  3.930e-01  3.990e-01  3.970e-01  3.880e-01  3.790e-01  3.620e-01  3.460e-01  3.160e-01  2.680e-01  2.680e-01
CSTREN Line   7   1 8731.295000  0.021340  4  2   10.330150  11.750156   7  15   7  15  9.973e-02  8.536e-02  2.567e+00  13   1  1.100e+00
SCT      0.000e+00  2.299e-01  3.706e-01  5.341e-01  6.263e-01  7.268e-01  7.906e-01  8.270e-01  8.675e-01  8.896e-01  9.134e-01  9.344e-01  1.000e+00
SCUPS    0.000e+00  2.046e-01  3.607e-01  5.250e-01  6.088e-01  7.078e-01  7.938e-01  8.645e-01  9.851e-01  1.088e+00  1.257e+00  1.492e+00  2.567e+00
CSTREN Line   7   1 8714.093000  0.146100  4  4   10.330150  11.752959   7  16   7  16  9.991e-02  5.844e-01  1.874e+01  13   1  1.100e+00
SCT      0.000e+00  2.296e-01  3.702e-01  5.337e-01  6.259e-01  7.265e-01  7.903e-01  8.268e-01  8.673e-01  8.894e-01  9.133e-01  9.343e-01  1.000e+00
SCUPS    0.000e+00  8.956e-01  1.586e+00  2.334e+00  2.746e+00  3.306e+00  3.856e+00  4.338e+00  5.182e+00  5.916e+00  7.122e+00  8.850e+00  1.874e+01
CSTREN Line   7   1 8685.786000  0.320000  4  6   10.330150  11.757596   7  17   7  17  1.022e-01  1.280e+00  4.540e+01  13   1  1.100e+00
SCT      0.000e+00  2.257e-01  3.651e-01  5.283e-01  6.210e-01  7.225e-01  7.871e-01  8.242e-01  8.653e-01  8.879e-01  9.121e-01  9.336e-01  1.000e+00
SCUPS    0.000e+00  1.644e+00  2.914e+00  4.297e+00  5.074e+00  6.158e+00  7.246e+00  8.208e+00  9.906e+00  1.138e+01  1.379e+01  1.710e+01  4.540e+01
CSTREN Line   7   1 8225.386000  0.132500  4  2   10.330150  11.837495   7  19   7  19  1.022e-01  5.300e-01  1.785e+01  13   1  1.100e+00
SCT      0.000e+00  2.257e-01  3.651e-01  5.283e-01  6.210e-01  7.225e-01  7.871e-01  8.242e-01  8.653e-01  8.879e-01  9.121e-01  9.336e-01  1.000e+00
SCUPS    0.000e+00  7.198e-01  1.241e+00  1.774e+00  2.061e+00  2.466e+00  2.902e+00  3.310e+00  4.064e+00  4.734e+00  5.843e+00  7.372e+00  1.785e+01
CSTREN Line   7   1 8213.104000  0.052950  4  4   10.330150  11.839749   7  20   7  20  1.024e-01  2.118e-01  8.281e+00  13   1  1.100e+00
SCT      0.000e+00  2.253e-01  3.647e-01  5.279e-01  6.206e-01  7.222e-01  7.869e-01  8.240e-01  8.652e-01  8.877e-01  9.120e-01  9.335e-01  1.000e+00
SCUPS    0.000e+00  3.451e-01  5.936e-01  8.387e-01  9.568e-01  1.098e+00  1.230e+00  1.349e+00  1.568e+00  1.762e+00  2.084e+00  2.546e+00  8.281e+00
CSTREN Line   7   1 8187.112000  0.122500  4  6   10.330150  11.844541   7  21   7  21  1.028e-01  4.900e-01  1.323e+01  13   1  1.100e+00
SCT      0.000e+00  2.247e-01  3.638e-01  5.270e-01  6.197e-01  7.215e-01  7.863e-01  8.235e-01  8.648e-01  8.874e-01  9.118e-01  9.334e-01  1.000e+00
SCUPS    0.000e+00  8.475e-01  1.459e+00  2.078e+00  2.402e+00  2.845e+00  3.311e+00  3.747e+00  4.546e+00  5.255e+00  6.418e+00  7.999e+00  1.323e+01
CSTREN Line   7   1 7444.345000  0.099350  4  4   10.330150  11.995641   7  22   7  22  1.113e-01  3.974e-01  1.049e+01  13   1  1.100e+00
SCT      0.000e+00  2.113e-01  3.461e-01  5.081e-01  6.022e-01  7.071e-01  7.748e-01  8.139e-01  8.577e-01  8.817e-01  9.077e-01  9.306e-01  1.000e+00
SCUPS    0.000e+00  4.642e-01  7.789e-01  1.134e+00  1.335e+00  1.590e+00  1.825e+00  2.033e+00  2.416e+00  2.765e+00  3.360e+00  4.217e+00  1.049e+01
CSTREN Line   7   1 7423.987000  0.000549  4  4   10.330150  12.000208   7  23   7  23  1.118e-01  2.198e-03  7.140e-01  13   2  2.102e-01
SCT      0.000e+00  1.187e-01  2.123e-01  3.502e-01  4.470e-01  5.740e-01  6.690e-01  7.294e-01  8.017e-01  8.435e-01  8.899e-01  9.309e-01  1.000e+00
SCUPS    1.714e-02  2.520e-01  4.370e-01  6.510e-01  7.590e-01  8.490e-01  8.810e-01  8.880e-01  8.810e-01  8.630e-01  8.160e-01  7.140e-01  7.140e-01
CSTREN Line   7   1 7382.134000  0.000020  4  6   10.330150  12.009677   7  24   7  24  1.125e-01  8.096e-05  4.910e-01  13   2  2.089e-01
SCT      0.000e+00  1.187e-01  2.123e-01  3.502e-01  4.470e-01  5.740e-01  6.690e-01  7.294e-01  8.017e-01  8.435e-01  8.899e-01  9.309e-01  1.000e+00
SCUPS    1.124e-02  1.750e-01  3.040e-01  4.500e-01  5.220e-01  5.820e-01  6.020e-01  6.050e-01  6.000e-01  5.880e-01  5.580e-01  4.910e-01  4.910e-01
CSTREN Line   7   1 6919.289000  0.000001  4  2   10.330150  12.122023   7  25   7  25  1.297e-01  4.000e-06  2.870e-01  13   2  1.812e-01
SCT      0.000e+00  1.187e-01  2.123e-01  3.502e-01  4.470e-01  5.740e-01  6.690e-01  7.294e-01  8.017e-01  8.435e-01  8.899e-01  9.309e-01  1.000e+00
SCUPS    1.371e-02  1.140e-01  1.930e-01  2.790e-01  3.180e-01  3.490e-01  3.610e-01  3.640e-01  3.630e-01  3.550e-01  3.330e-01  2.870e-01  2.870e-01
CSTREN Line   7   1 6902.256000  0.000008  4  4   10.330150  12.126445   7  26   7  26  1.300e-01  3.129e-05  3.680e-01  13   2  1.808e-01
SCT      0.000e+00  1.187e-01  2.123e-01  3.502e-01  4.470e-01  5.740e-01  6.690e-01  7.294e-01  8.017e-01  8.435e-01  8.899e-01  9.309e-01  1.000e+00
SCUPS    1.578e-02  1.440e-01  2.450e-01  3.530e-01  4.030e-01  4.420e-01  4.570e-01  4.620e-01  4.610e-01  4.520e-01  4.250e-01  3.680e-01  3.680e-01
CSTREN Line   7   1 8749.768000  0.007270  6  4   10.335952  11.752959   8  16   8  16  9.958e-02  4.362e-02  9.640e-01  13   1  1.100e+00
SCT      0.000e+00  2.302e-01  3.710e-01  5.345e-01  6.266e-01  7.271e-01  7.908e-01  8.272e-01  8.676e-01  8.897e-01  9.135e-01  9.344e-01  1.000e+00
SCUPS    0.000e+00  1.819e-01  3.157e-01  4.418e-01  4.954e-01  5.483e-01  5.897e-01  6.230e-01  6.834e-01  7.371e-01  8.278e-01  9.579e-01  9.640e-01
CSTREN Line   7   1 8721.229000  0.073983  6  6   10.335952  11.757596   8  17   8  17  1.019e-01  4.439e-01  1.201e+01  13   1  1.100e+00
SCT      0.000e+00  2.262e-01  3.658e-01  5.290e-01  6.216e-01  7.230e-01  7.875e-01  8.245e-01  8.656e-01  8.881e-01  9.123e-01  9.337e-01  1.000e+00
SCUPS    0.000e+00  8.859e-01  1.565e+00  2.279e+00  2.656e+00  3.141e+00  3.600e+00  3.996e+00  4.691e+00  5.293e+00  6.286e+00  7.706e+00  1.201e+01
CSTREN Line   7   1 8682.664000  0.381500  6  8   10.335952  11.763910   8  18   8  18  1.004e-01  2.289e+00  7.673e+01  13   1  1.100e+00
SCT      0.000e+00  2.288e-01  3.691e-01  5.325e-01  6.248e-01  7.257e-01  7.896e-01  8.263e-01  8.669e-01  8.891e-01  9.130e-01  9.342e-01  1.000e+00
SCUPS    0.000e+00  3.289e+00  5.829e+00  8.589e+00  1.012e+01  1.222e+01  1.429e+01  1.610e+01  1.927e+01  2.202e+01  2.649e+01  3.267e+01  7.673e+01
CSTREN Line   7   1 8244.788000  0.089317  6  4   10.335952  11.839749   8  20   8  20  1.021e-01  5.359e-01  1.786e+01  13   1  1.100e+00
SCT      0.000e+00  2.259e-01  3.653e-01  5.286e-01  6.212e-01  7.227e-01  7.873e-01  8.243e-01  8.654e-01  8.879e-01  9.122e-01  9.336e-01  1.000e+00
SCUPS    0.000e+00  8.474e-01  1.459e+00  2.077e+00  2.401e+00  2.843e+00  3.309e+00  3.744e+00  4.544e+00  5.258e+00  6.442e+00  8.091e+00  1.786e+01
CSTREN Line   7   1 8218.594000  0.229333  6  6   10.335952  11.844541   8  21   8  21  1.024e-01  1.376e+00  4.805e+01  13   1  1.100e+00
SCT      0.000e+00  2.253e-01  3.647e-01  5.279e-01  6.206e-01  7.222e-01  7.869e-01  8.240e-01  8.652e-01  8.877e-01  9.120e-01  9.335e-01  1.000e+00
SCUPS    0.000e+00  1.967e+00  3.389e+00  4.832e+00  5.590e+00  6.626e+00  7.716e+00  8.730e+00  1.060e+01  1.225e+01  1.499e+01  1.880e+01  4.805e+01
CSTREN Line   7   1 7470.365000  0.108900  6  4   10.335952  11.995641   8  22   8  22  1.110e-01  6.534e-01  1.773e+01  13   1  1.100e+00
SCT      0.000e+00  2.118e-01  3.467e-01  5.088e-01  6.028e-01  7.076e-01  7.752e-01  8.143e-01  8.579e-01  8.819e-01  9.078e-01  9.307e-01  1.000e+00
SCUPS    0.000e+00  6.967e-01  1.169e+00  1.701e+00  2.002e+00  2.383e+00  2.737e+00  3.049e+00  3.624e+00  4.148e+00  5.046e+00  6.346e+00  1.773e+01
CSTREN Line   7   1 7449.864000  0.000465  6  4   10.335952  12.000208   8  23   8  23  1.115e-01  2.792e-03  1.940e-01  13   2  2.108e-01
SCT      0.000e+00  1.187e-01  2.123e-01  3.502e-01  4.470e-01  5.740e-01  6.690e-01  7.294e-01  8.017e-01  8.435e-01  8.899e-01  9.309e-01  1.000e+00
SCUPS    6.717e-03  7.400e-02  1.270e-01  1.860e-01  2.150e-01  2.360e-01  2.420e-01  2.410e-01  2.360e-01  2.310e-01  2.180e-01  1.940e-01  1.940e-01
CSTREN Line   7   1 7407.720000  0.000033  6  6   10.335952  12.009677   8  24   8  24  1.121e-01  1.967e-04  1.593e+00  13   2  2.096e-01
SCT      0.000e+00  1.187e-01  2.123e-01  3.502e-01  4.470e-01  5.740e-01  6.690e-01  7.294e-01  8.017e-01  8.435e-01  8.899e-01  9.309e-01  1.000e+00
SCUPS    3.762e-02  5.670e-01  9.840e-01  1.465e+00  1.707e+00  1.909e+00  1.980e+00  1.994e+00  1.973e+00  1.931e+00  1.822e+00  1.593e+00  1.593e+00
CSTREN Line   7   1 6924.619000  0.000003  6  4   10.335952  12.126445   8  26   8  26  1.296e-01  2.085e-05  8.080e-01  13   2  1.813e-01
SCT      0.000e+00  1.187e-01  2.123e-01  3.502e-01  4.470e-01  5.740e-01  6.690e-01  7.294e-01  8.017e-01  8.435e-01  8.899e-01  9.309e-01  1.000e+00
SCUPS    3.790e-02  3.210e-01  5.440e-01  7.860e-01  8.960e-01  9.830e-01  1.015e+00  1.025e+00  1.021e+00  1.000e+00  9.380e-01  8.080e-01  8.080e-01
CSTREN Line   7   1 13433.286000  0.085750  2  2   10.679729  11.602696   9  14   9  14  6.549e-02  1.715e-01  1.014e+01  13   1  1.100e+00
SCT      0.000e+00  3.110e-01  4.692e-01  6.296e-01  7.106e-01  7.927e-01  8.416e-01  8.687e-01  8.982e-01  9.141e-01  9.313e-01  9.465e-01  1.000e+00
SCUPS    0.000e+00  6.279e-01  1.010e+00  1.473e+00  1.769e+00  2.204e+00  2.645e+00  3.024e+00  3.642e+00  4.121e+00  4.787e+00  5.499e+00  1.014e+01
CSTREN Line   7   1 11582.746000  0.000001  2  2   10.679729  11.750156   9  15   9  15  8.517e-02  2.000e-06  4.080e-01  13   2  2.759e-01
SCT      0.000e+00  1.187e-01  2.123e-01  3.502e-01  4.470e-01  5.740e-01  6.690e-01  7.294e-01  8.017e-01  8.435e-01  8.899e-01  9.309e-01  1.000e+00
SCUPS    0.000e+00  1.440e-01  2.640e-01  4.090e-01  4.790e-01  5.340e-01  5.480e-01  5.450e-01  5.300e-01  5.110e-01  4.740e-01  4.080e-01  4.080e-01
CSTREN Line   7   1 11552.493000  0.000002  2  4   10.679729  11.752959   9  16   9  16  8.535e-02  3.928e-06  6.590e-01  13   2  2.754e-01
SCT      0.000e+00  1.187e-01  2.123e-01  3.502e-01  4.470e-01  5.740e-01  6.690e-01  7.294e-01  8.017e-01  8.435e-01  8.899e-01  9.309e-01  1.000e+00
SCUPS    0.000e+00  2.380e-01  4.360e-01  6.730e-01  7.870e-01  8.720e-01  8.920e-01  8.860e-01  8.590e-01  8.280e-01  7.670e-01  6.590e-01  6.590e-01
CSTREN Line   7   1 10708.977000  0.000069  2  2   10.679729  11.837495   9  19   9  19  8.765e-02  1.390e-04  2.910e-01  13   2  2.681e-01
SCT      0.000e+00  1.187e-01  2.123e-01  3.502e-01  4.470e-01  5.740e-01  6.690e-01  7.294e-01  8.017e-01  8.435e-01  8.899e-01  9.309e-01  1.000e+00
SCUPS    0.000e+00  1.000e-01  1.800e-01  2.780e-01  3.290e-01  3.740e-01  3.890e-01  3.900e-01  3.810e-01  3.680e-01  3.410e-01  2.910e-01  2.910e-01
CSTREN Line   7   1 10688.168000  0.000028  2  4   10.679729  11.839749   9  20   9  20  8.784e-02  5.678e-05  4.280e-01  13   2  2.675e-01
SCT      0.000e+00  1.187e-01  2.123e-01  3.502e-01  4.470e-01  5.740e-01  6.690e-01  7.294e-01  8.017e-01  8.435e-01  8.899e-01  9.309e-01  1.000e+00
SCUPS    0.000e+00  1.480e-01  2.670e-01  4.120e-01  4.880e-01  5.520e-01  5.730e-01  5.740e-01  5.610e-01  5.410e-01  5.010e-01  4.280e-01  4.280e-01
CSTREN Line   7   1 9421.970000  0.003155  2  4   10.679729  11.995641   9  22   9  22  9.678e-02  6.310e-03  3.460e-01  13   2  2.428e-01
SCT      0.000e+00  1.187e-01  2.123e-01  3.502e-01  4.470e-01  5.740e-01  6.690e-01  7.294e-01  8.017e-01  8.435e-01  8.899e-01  9.309e-01  1.000e+00
SCUPS    1.840e-02  1.390e-01  2.340e-01  3.360e-01  3.840e-01  4.230e-01  4.370e-01  4.400e-01  4.360e-01  4.260e-01  4.000e-01  3.460e-01  3.460e-01
CSTREN Line   7   1 9389.382000  0.565000  2  4   10.679729  12.000208   9  23   9  23  9.725e-02  1.130e+00  3.455e+01  13   1  1.100e+00
SCT      0.000e+00  2.344e-01  3.764e-01  5.400e-01  6.317e-01  7.312e-01  7.940e-01  8.299e-01  8.696e-01  8.913e-01  9.146e-01  9.352e-01  1.000e+00
SCUPS    0.000e+00  1.209e+00  2.233e+00  3.409e+00  4.147e+00  5.281e+00  6.498e+00  7.618e+00  9.671e+00  1.150e+01  1.454e+01  1.872e+01  3.455e+01
CSTREN Line   7   1 8596.362000  0.233500  2  2   10.679729  12.122023   9  25   9  25  1.151e-01  4.670e-01  1.724e+01  13   1  1.100e+00
SCT      0.000e+00  2.058e-01  3.387e-01  5.001e-01  5.947e-01  7.008e-01  7.697e-01  8.097e-01  8.545e-01  8.792e-01  9.058e-01  9.293e-01  1.000e+00
SCUPS    0.000e+00  4.000e-01  6.657e-01  9.705e-01  1.162e+00  1.459e+00  1.796e+00  2.129e+00  2.789e+00  3.414e+00  4.502e+00  6.079e+00  1.724e+01
CSTREN Line   7   1 8570.088000  0.108300  2  4   10.679729  12.126445   9  26   9  26  1.154e-01  2.166e-01  8.458e+00  13   1  1.100e+00
SCT      0.000e+00  2.054e-01  3.381e-01  4.995e-01  5.941e-01  7.003e-01  7.693e-01  8.094e-01  8.543e-01  8.790e-01  9.057e-01  9.292e-01  1.000e+00
SCUPS    1.733e-02  2.742e-01  4.402e-01  6.147e-01  7.159e-01  8.630e-01  1.025e+00  1.187e+00  1.506e+00  1.810e+00  2.338e+00  3.103e+00  8.458e+00
CSTREN Line   7   1 13585.039000  0.081150  4  2   10.690039  11.602696  10  14  10  14  6.477e-02  3.246e-01  3.903e+01  13   1  1.100e+00
SCT      0.000e+00  3.133e-01  4.719e-01  6.319e-01  7.127e-01  7.942e-01  8.428e-01  8.697e-01  8.989e-01  9.147e-01  9.317e-01  9.468e-01  1.000e+00
SCUPS    0.000e+00  1.257e+00  2.019e+00  2.944e+00  3.534e+00  4.401e+00  5.281e+00  6.035e+00  7.272e+00  8.236e+00  9.619e+00  1.139e+01  3.903e+01
CSTREN Line   7   1 11695.393000  0.000004  4  2   10.690039  11.750156  10  15  10  15  8.445e-02  1.459e-05  1.100e-01  13   2  2.783e-01
SCT      0.000e+00  1.187e-01  2.123e-01  3.502e-01  4.470e-01  5.740e-01  6.690e-01  7.294e-01  8.017e-01  8.435e-01  8.899e-01  9.309e-01  1.000e+00
SCUPS    0.000e+00  6.400e-02  1.150e-01  1.670e-01  1.850e-01  1.880e-01  1.790e-01  1.700e-01  1.560e-01  1.460e-01  1.310e-01  1.100e-01  1.100e-01
CSTREN Line   7   1 11664.550000  0.000004  4  4   10.690039  11.752959  10  16  10  16  8.463e-02  1.449e-05  3.780e-01  13   2  2.777e-01
SCT      0.000e+00  1.187e-01  2.123e-01  3.502e-01  4.470e-01  5.740e-01  6.690e-01  7.294e-01  8.017e-01  8.435e-01  8.899e-01  9.309e-01  1.000e+00
SCUPS    0.000e+00  1.770e-01  3.220e-01  4.790e-01  5.410e-01  5.710e-01  5.620e-01  5.450e-01  5.140e-01  4.870e-01  4.440e-01  3.780e-01  3.780e-01
CSTREN Line   7   1 11613.885000  0.000005  4  6   10.690039  11.757596  10  17  10  17  8.694e-02  2.022e-05  9.580e-01  13   2  2.703e-01
SCT      0.000e+00  1.187e-01  2.123e-01  3.502e-01  4.470e-01  5.740e-01  6.690e-01  7.294e-01  8.017e-01  8.435e-01  8.899e-01  9.309e-01  1.000e+00
SCUPS    0.000e+00  3.900e-01  7.130e-01  1.080e+00  1.242e+00  1.346e+00  1.353e+00  1.329e+00  1.272e+00  1.218e+00  1.120e+00  9.580e-01  9.580e-01
CSTREN Line   7   1 10805.199000  0.000051  4  2   10.690039  11.837495  10  19  10  19  8.693e-02  2.040e-04  1.970e-01  13   2  2.703e-01
SCT      0.000e+00  1.187e-01  2.123e-01  3.502e-01  4.470e-01  5.740e-01  6.690e-01  7.294e-01  8.017e-01  8.435e-01  8.899e-01  9.309e-01  1.000e+00
SCUPS    0.000e+00  7.200e-02  1.290e-01  1.960e-01  2.300e-01  2.580e-01  2.660e-01  2.650e-01  2.570e-01  2.480e-01  2.290e-01  1.970e-01  1.970e-01
CSTREN Line   7   1 10739.247000  0.000076  4  6   10.690039  11.844541  10  21  10  21  8.747e-02  3.041e-04  1.207e+00  13   2  2.687e-01
SCT      0.000e+00  1.187e-01  2.123e-01  3.502e-01  4.470e-01  5.740e-01  6.690e-01  7.294e-01  8.017e-01  8.435e-01  8.899e-01  9.309e-01  1.000e+00
SCUPS    0.000e+00  4.200e-01  7.550e-01  1.163e+00  1.377e+00  1.558e+00  1.617e+00  1.620e+00  1.581e+00  1.526e+00  1.411e+00  1.207e+00  1.207e+00
CSTREN Line   7   1 9496.373000  0.000119  4  4   10.690039  11.995641  10  22  10  22  9.606e-02  4.760e-04  6.920e-01  13   2  2.447e-01
SCT      0.000e+00  1.187e-01  2.123e-01  3.502e-01  4.470e-01  5.740e-01  6.690e-01  7.294e-01  8.017e-01  8.435e-01  8.899e-01  9.309e-01  1.000e+00
SCUPS    3.780e-02  2.790e-01  4.690e-01  6.710e-01  7.670e-01  8.460e-01  8.740e-01  8.790e-01  8.710e-01  8.520e-01  8.000e-01  6.920e-01  6.920e-01
CSTREN Line   7   1 9463.270000  0.050425  4  4   10.690039  12.000208  10  23  10  23  9.653e-02  2.017e-01  6.464e+00  13   1  1.100e+00
SCT      0.000e+00  2.357e-01  3.781e-01  5.418e-01  6.333e-01  7.325e-01  7.951e-01  8.307e-01  8.702e-01  8.918e-01  9.150e-01  9.355e-01  1.000e+00
