   Dtype Element Ion lvl    ion_pot         ex    g rad_rate      config islp ilv
LevMacro       7   4 147   0.868571 169.926677  5.0    1e-09 2p_5p_3P2.0  310   4
LevMacro       7   4 148   0.861752 169.919858  3.0    1e-09 2p_5p_3S1.0  300   8
LevMacro       7   4 149   0.919901 169.978006  5.0    1e-09 2p_5p_1D2.0  120  10
LevMacro       7   4 150   0.932299 169.990405  5.0    1e-09 2p_5d_1D2.0  121   3
LevMacro       7   4 151   0.954864 170.012970  5.0    1e-09 2p_5d_3F2.0  331   5
LevMacro       7   4 152   0.958708 170.016814  7.0    1e-09 2p_5d_3F3.0  331   5
LevMacro       7   4 153   0.970982 170.029088  9.0    1e-09 2p_5d_3F4.0  331   5
LevMacro       7   4 154   1.152496 170.210602  3.0    1e-09 2p_5d_3D1.0  321   3
LevMacro       7   4 155   1.155472 170.213578  5.0    1e-09 2p_5d_3D2.0  321   3
LevMacro       7   4 156   1.165515 170.223620  7.0    1e-09 2p_5d_3D3.0  321   3
LevMacro       7   4 157   1.126955 170.185061  7.0    1e-09 2p_5f_1F3.0  130   2
LevMacro       7   4 158   1.131419 170.189525  5.0    1e-09 2p_5f_3F2.0  330   2
LevMacro       7   4 159   1.134023 170.192128  7.0    1e-09 2p_5f_3F3.0  330   2
LevMacro       7   4 160   1.136378 170.194484  9.0    1e-09 2p_5f_3F4.0  330   2
LevMacro       7   4 161   1.172334 170.230440  7.0    1e-09 2p_5g_3G3.0  341   1
LevMacro       7   4 162   1.172334 170.230440  9.0    1e-09 2p_5g_3G4.0  341   1
LevMacro       7   4 163   1.175434 170.233539  9.0    1e-09 2p_5g_1G4.0  141   1
LevMacro       7   4 164   1.175558 170.233663 11.0    1e-09 2p_5g_3G5.0  341   1
LevMacro       7   4 165   1.215853 170.273958  5.0    1e-09 2p_5d_3P2.0  311  12
LevMacro       7   4 166   1.215853 170.273958  3.0    1e-09 2p_5d_3P1.0  311  12
LevMacro       7   4 167   1.215853 170.273958  1.0    1e-09 2p_5d_3P0.0  311  12
LevMacro       7   4 168   1.190560 170.248665  7.0    1e-09 2p_5f_3G3.0  340   3
LevMacro       7   4 169   1.195767 170.253873  9.0    1e-09 2p_5f_3G4.0  340   3
LevMacro       7   4 170   1.209281 170.267387 11.0    1e-09 2p_5f_3G5.0  340   3
LevMacro       7   4 171   1.217216 170.275322  9.0    1e-09 2p_5g_3H4.0  351   1
LevMacro       7   4 172   1.217464 170.275570 11.0    1e-09 2p_5g_3H5.0  351   1
LevMacro       7   4 173   1.226143 170.284249  9.0    1e-09 2p_5f_1G4.0  140   3
LevMacro       7   4 174   1.234326 170.292432 13.0    1e-09 2p_5g_3H6.0  351   1
LevMacro       7   4 175   1.234326 170.292432 11.0    1e-09 2p_5g_1H5.0  151   1
LevMacro       7   4 176   1.244121 170.302227  9.0    1e-09 2p_5g_3F4.0  331   6
LevMacro       7   4 177   1.244121 170.302227  7.0    1e-09 2p_5g_1F3.0  131   4
LevMacro       7   4 178   1.258627 170.316733  5.0    1e-09 2p_5g_3F2.0  331   6
LevMacro       7   4 179   1.258751 170.316857  7.0    1e-09 2p_5g_3F3.0  331   6
LevMacro       7   4 180   1.264579 170.322684  7.0    1e-09 2p_5f_3D3.0  320  10
LevMacro       7   4 181   1.271522 170.329628  5.0    1e-09 2p_5f_3D2.0  320  10
LevMacro       7   4 182   1.279829 170.337935  3.0    1e-09 2p_5f_3D1.0  320  10
LevMacro       7   4 183   1.300410 170.358516  5.0    1e-09 2p_5f_1D2.0  120  11
LevMacro       7   4 184   1.329795 170.387900  7.0    1e-09 2p_5d_1F3.0  131   5
LevMacro       7   4 185   1.332150 170.390256  1.0    1e-09 2p_5p_1S0.0  100  10
LevMacro       7   4 186   1.438777 170.496883  3.0    1e-09 2p_5d_1P1.0  111  12
LevMacro       7   4 187   3.313801 172.371906  1.0    1e-09 2p_6s_3P0.0  311  13
LevMacro       7   4 188   3.323843 172.381949  3.0    1e-09 2p_6s_3P1.0  311  13
LevMacro       7   4 189   3.347153 172.405258  5.0    1e-09 2p_6s_3P2.0  311  13
LevMacro       7   4 190   3.355956 172.414061  3.0    1e-09 2p_6s_1P1.0  111  13
LevMacro       7   4 191   3.566606 172.624712  3.0    1e-09 2p_6p_1P1.0  110   4
LevMacro       7   4 192   3.587807 172.645913  3.0    1e-09 2p_6p_3D1.0  320  11
