   Dtype z ion      Wave         f   gl   gu         el         eu ll ul
LinMacro 6   3  1923.486  0.001477  7.0  5.0  33.477751  39.923588 19 34
LinMacro 6   3  1923.382  0.072380  5.0  5.0  33.477391  39.923588 18 34
LinMacro 6   3  1923.342  0.654000  3.0  5.0  33.477255  39.923588 17 34
LinMacro 6   3   370.902  0.000001  3.0  5.0   6.495667  39.923588  3 34
LinMacro 6   3  2196.512  0.000028  5.0  7.0  34.279697  39.924320 20 35
LinMacro 6   3   370.971  0.000001  5.0  7.0   6.502647  39.924320  4 35
LinMacro 6   3  1923.268  0.051871  7.0  7.0  33.477751  39.924320 19 35
LinMacro 6   3  1923.164  0.580600  5.0  7.0  33.477391  39.924320 18 35
LinMacro 6   3   567.751  0.000005  5.0  7.0  18.086430  39.924320  9 35
LinMacro 6   3   370.894  0.000001  3.0  7.0   6.495667  39.924320  3 35
LinMacro 6   3  1922.958  0.601000  7.0  9.0  33.477751  39.925361 19 36
LinMacro 6   3    370.96  0.000001  5.0  9.0   6.502647  39.925361  4 36
LinMacro 6   3  2163.605  0.818600  5.0  7.0  34.279697  40.010167 20 37
LinMacro 6   3   453.823  0.000001  3.0  7.0  12.690100  40.010167  5 37
LinMacro 6   3   1897.89  0.000026  5.0  7.0  33.477391  40.010167 18 37
LinMacro 6   3   565.528  0.079660  5.0  7.0  18.086430  40.010167  9 37
LinMacro 6   3   539.957  0.000002  5.0  7.0  17.048168  40.010167  8 37
LinMacro 6   3  6744.012  0.065033  3.0  3.0  38.218201  40.056649 23 38
LinMacro 6   3   18938.0  0.020850  3.0  3.0  39.401959  40.056649 28 38
LinMacro 6   3  6729.348  0.263400  1.0  3.0  38.214196  40.056649 22 38
LinMacro 6   3  6775.254  0.002544  5.0  3.0  38.226682  40.056649 24 38
LinMacro 6   3  1578.001  0.041060  1.0  3.0  32.199554  40.056649 14 38
LinMacro 6   3   93180.0  0.017842  5.0  3.0  39.923588  40.056649 34 38
LinMacro 6   3   453.053  0.000009  3.0  3.0  12.690100  40.056649  5 38
LinMacro 6   3   369.432  0.000242  3.0  3.0   6.495667  40.056649  3 38
LinMacro 6   3  1558.954  0.000220  3.0  3.0  32.103565  40.056649 13 38
LinMacro 6   3  1178.358  0.000001  3.0  3.0  29.534809  40.056649 11 38
LinMacro 6   3   7650.78  0.000044  3.0  3.0  38.436092  40.056649 25 38
LinMacro 6   3   18930.0  0.083670  1.0  3.0  39.401674  40.056649 27 38
LinMacro 6   3   369.399  0.001011  1.0  3.0   6.492728  40.056649  2 38
LinMacro 6   3   538.728  0.000001  3.0  3.0  17.042266  40.056649  7 38
LinMacro 6   3   18955.0  0.000831  5.0  3.0  39.402554  40.056649 29 38
LinMacro 6   3  1578.468  0.000431  5.0  3.0  32.201885  40.056649 16 38
LinMacro 6   3  1578.142  0.010213  3.0  3.0  32.200260  40.056649 15 38
LinMacro 6   3   369.509  0.000009  5.0  3.0   6.502647  40.056649  4 38
LinMacro 6   3   538.866  0.000001  5.0  3.0  17.048168  40.056649  8 38
LinMacro 6   3  6764.026  0.038800  5.0  5.0  38.226682  40.059686 24 39
LinMacro 6   3   91593.0  0.018814  7.0  5.0  39.924320  40.059686 35 39
LinMacro 6   3  1178.018  0.000001  3.0  5.0  29.534809  40.059686 11 39
LinMacro 6   3   18851.0  0.061533  3.0  5.0  39.401959  40.059686 28 39
LinMacro 6   3   369.475  0.000158  5.0  5.0   6.502647  40.059686  4 39
LinMacro 6   3   18868.0  0.012230  5.0  5.0  39.402554  40.059686 29 39
LinMacro 6   3   453.002  0.000016  3.0  5.0  12.690100  40.059686  5 39
LinMacro 6   3  6732.887  0.197833  3.0  5.0  38.218201  40.059686 23 39
LinMacro 6   3  1577.858  0.006570  5.0  5.0  32.201885  40.059686 16 39
LinMacro 6   3   538.574  0.000001  1.0  5.0  17.038708  40.059686  6 39
LinMacro 6   3   91101.0  0.003298  5.0  5.0  39.923588  40.059686 34 39
LinMacro 6   3  7636.466  0.000132  3.0  5.0  38.436092  40.059686 25 39
LinMacro 6   3  1558.359  0.001409  3.0  5.0  32.103565  40.059686 13 39
LinMacro 6   3   538.795  0.000001  5.0  5.0  17.048168  40.059686  8 39
LinMacro 6   3  1577.532  0.030560  3.0  5.0  32.200260  40.059686 15 39
LinMacro 6   3   369.398  0.000863  3.0  5.0   6.495667  40.059686  3 39
LinMacro 6   3   538.657  0.000001  3.0  5.0  17.042266  40.059686  7 39
LinMacro 6   3   89097.0  0.021022  9.0  7.0  39.925361  40.064509 36 40
