   Dtype Element Ion lvl     ion_pot          ex    g rad_rate      config islp ilv
LevMacro       8   7 184  609.965906 1782.400779  1.0    1e-09 2p.4s_3P0.0  311  13
LevMacro       8   7 185  609.997274 1782.432147  3.0    1e-09 2p.4s_3P1.0  311  13
LevMacro       8   7 186  610.060754 1782.495627  5.0    1e-09 2p.4s_3P2.0  311  13
LevMacro       8   7 187  610.385594 1782.820468  5.0    1e-09 2s.4d_1D2.0  120  10
LevMacro       8   7 188  610.471764 1782.906637  5.0    1e-09 2p.4d_3F2.0  331   7
LevMacro       8   7 189  610.509207 1782.944081  7.0    1e-09 2p.4d_3F3.0  331   7
LevMacro       8   7 190  610.555330 1782.990203  9.0    1e-09 2p.4d_3F4.0  331   7
LevMacro       8   7 191  610.760649 1783.195522  5.0    1e-09 2p.4d_1D2.0  121   2
LevMacro       8   7 192  610.848306 1783.283179  1.0    1e-09 2p.4p_3P0.0  310   3
LevMacro       8   7 193  610.860952 1783.295826  3.0    1e-09 2p.4p_3P1.0  310   3
LevMacro       8   7 194  610.891701 1783.326574  5.0    1e-09 2s.4d_3D2.0  320  10
LevMacro       8   7 195  610.896908 1783.331781  3.0    1e-09 2s.4d_3D1.0  320  10
LevMacro       8   7 196  610.937947 1783.372820  7.0    1e-09 2s.4d_3D3.0  320  10
LevMacro       8   7 197  610.938815 1783.373688  5.0    1e-09 2p.4p_3P2.0  310   3
LevMacro       8   7 198  611.362595 1783.797468  3.0    1e-09 2p.4d_3D1.0  321   2
LevMacro       8   7 199  611.380573 1783.815446  5.0    1e-09 2p.4d_3D2.0  321   2
LevMacro       8   7 200  611.404254 1783.839127  7.0    1e-09 2p.4d_3D3.0  321   2
LevMacro       8   7 201  611.495011 1783.929884  3.0    1e-09 2p.4p_3S1.0  300  11
LevMacro       8   7 202  611.506294 1783.941167  5.0    1e-09 2s.4f_3F2.0  331   8
LevMacro       8   7 203  611.519064 1783.953937  7.0    1e-09 2s.4f_1F3.0  131   7
LevMacro       8   7 204  611.520924 1783.955797  7.0    1e-09 2p.4f_1F3.0  130   1
LevMacro       8   7 205  611.521544 1783.956417  7.0    1e-09 2s.4f_3F3.0  331   8
LevMacro       8   7 206  611.535926 1783.970799  9.0    1e-09 2s.4f_3F4.0  331   8
LevMacro       8   7 207  611.572873 1784.007747  5.0    1e-09 2p.4f_3F2.0  330   1
LevMacro       8   7 208  611.581056 1784.015930  7.0    1e-09 2p.4f_3F3.0  330   1
LevMacro       8   7 209  611.585272 1784.020145  3.0    1e-09 2p.4s_1P1.0  111  13
LevMacro       8   7 210  611.594199 1784.029072  9.0    1e-09 2p.4f_3F4.0  330   1
LevMacro       8   7 211  611.806461 1784.241334  7.0    1e-09 2p.4f_3G3.0  340   5
LevMacro       8   7 212  611.839689 1784.274562  9.0    1e-09 2p.4f_3G4.0  340   5
LevMacro       8   7 213  611.894242 1784.329116 11.0    1e-09 2p.4f_3G5.0  340   5
LevMacro       8   7 214  612.129318 1784.564191  5.0    1e-09 2p.4d_3P2.0  311  14
LevMacro       8   7 215  612.136385 1784.571258  9.0    1e-09 2p.4f_1G4.0  140   5
LevMacro       8   7 216  612.152255 1784.587128  3.0    1e-09 2p.4d_3P1.0  311  14
LevMacro       8   7 217  612.163785 1784.598659  1.0    1e-09 2p.4d_3P0.0  311  14
LevMacro       8   7 218  612.211520 1784.646393  5.0    1e-09 2p.4p_1D2.0  120  11
LevMacro       8   7 219  612.362037 1784.796911  7.0    1e-09 2p.4f_3D3.0  320  11
LevMacro       8   7 220  612.396133 1784.831006  5.0    1e-09 2p.4f_3D2.0  320  11
LevMacro       8   7 221  612.423286 1784.858159  3.0    1e-09 2p.4f_3D1.0  320  11
LevMacro       8   7 222  612.586698 1785.021571  7.0    1e-09 2p.4d_1F3.0  131   8
LevMacro       8   7 223  612.658857 1785.093730  5.0    1e-09 2p.4f_1D2.0  120  12
LevMacro       8   7 224  613.221252 1785.656126  3.0    1e-09 2p.4d_1P1.0  111  14
LevMacro       8   7 225  613.586512 1786.021385  1.0    1e-09 2p.4p_1S0.0  100  14
LevMacro       8   7 226  624.813094 1797.247968  3.0    1e-09 2s.5s_3S1.0  300  12
LevMacro       8   7 227  625.102599 1797.537472  3.0    1e-09 2s.5p_1P1.0  111  15
LevMacro       8   7 228  625.132231 1797.567105  1.0    1e-09 2s.5s_1S0.0  100  15
LevMacro       8   7 229  625.320812 1797.755686  1.0    1e-09 2s.5p_3P0.0  311  15
LevMacro       8   7 230  625.327879 1797.762753  3.0    1e-09 2s.5p_3P1.0  311  15
LevMacro       8   7 231  625.339906 1797.774779  5.0    1e-09 2s.5p_3P2.0  311  15
LevMacro       8   7 232  625.606721 1798.041595  3.0    1e-09 2s.5d_3D1.0  320  12
LevMacro       8   7 233  625.624203 1798.059077  5.0    1e-09 2s.5d_3D2.0  320  12
LevMacro       8   7 234  625.649124 1798.083998  7.0    1e-09 2s.5d_3D3.0  320  12
LevMacro       8   7 235  625.961690 1798.396563  5.0    1e-09 2s.5d_1D2.0  120  13
LevMacro       8   7 236  625.967765 1798.402639  1.0    1e-09 2p.5s_3P0.0  311  16
LevMacro       8   7 237  626.000001 1798.434875  3.0    1e-09 2p.5s_3P1.0  311  16
LevMacro       8   7 238  626.015128 1798.450001  3.0    1e-09 2p.5p_1P1.0  110   3
LevMacro       8   7 239  626.068689 1798.503562  5.0    1e-09 2p.5s_3P2.0  311  16
LevMacro       8   7 240  626.091378 1798.526252  5.0    1e-09 2s.5f_3F2.0  331   9
LevMacro       8   7 241  626.110968 1798.545841  7.0    1e-09 2s.5f_3F3.0  331   9
LevMacro       8   7 242  626.134773 1798.569646  9.0    1e-09 2s.5f_3F4.0  331   9
LevMacro       8   7 243  626.342200 1798.777073  3.0    1e-09 2p.5p_3D1.0  320  13
LevMacro       8   7 244  626.367493 1798.802366  5.0    1e-09 2p.5p_3D2.0  320  13
LevMacro       8   7 245  626.373940 1798.808813  1.0    1e-09 2p.5p_3P0.0  310   4
LevMacro       8   7 246  626.404192 1798.839065  5.0    1e-09 2p.5d_1D2.0  121   3
LevMacro       8   7 247  626.407912 1798.842785  3.0    1e-09 2p.5p_3P1.0  310   4
LevMacro       8   7 248  626.415971 1798.850844  7.0    1e-09 2s.5g_3G3.0  340   6
LevMacro       8   7 249  626.416467 1798.851340  9.0    1e-09 2s.5g_3G4.0  340   6
LevMacro       8   7 250  626.417087 1798.851960 11.0    1e-09 2s.5g_3G5.0  340   6
LevMacro       8   7 251  626.425393 1798.860267  7.0    1e-09 2p.5p_3D3.0  320  13
LevMacro       8   7 252  626.429361 1798.864234  9.0    1e-09 2s.5g_1G4.0  140   6
LevMacro       8   7 253  626.457506 1798.892379  5.0    1e-09 2p.5p_3P2.0  310   4
LevMacro       8   7 254  626.494081 1798.928954  7.0    1e-09 2s.5f_1F3.0  131   9
LevMacro       8   7 255  626.595501 1799.030374  5.0    1e-09 2p.5d_3F2.0  331  10
LevMacro       8   7 256  626.612239 1799.047112  7.0    1e-09 2p.5d_3F3.0  331  10
LevMacro       8   7 257  626.643979 1799.078852  3.0    1e-09 2p.5d_3D1.0  321   3
LevMacro       8   7 258  626.667908 1799.102781  9.0    1e-09 2p.5d_3F4.0  331  10
LevMacro       8   7 259  626.681174 1799.116048  5.0    1e-09 2p.5d_3D2.0  321   3
