   Dtype z ion     Wave         f   gl   gu         el         eu  ll  ul
LinMacro 8   5 1219.093  0.053560  5.0  5.0  75.955068  86.125324  20  36
LinMacro 8   5 4555.809  0.122433  3.0  5.0  83.403856  86.125324  25  36
LinMacro 8   5  207.889  0.000125  3.0  5.0  26.485426  86.125324   7  36
LinMacro 8   5 5716.531  0.004513  3.0  5.0  83.956444  86.125324  26  36
LinMacro 8   5  208.005  0.000053  5.0  5.0  26.518753  86.125324   8  36
LinMacro 8   5  185.745  0.181033  3.0  5.0  19.688513  86.438559   5  37
LinMacro 8   5  214.846  0.000001  5.0  5.0  28.729949  86.438559   9  37
LinMacro 8   5   859.51  0.012920  3.0  5.0  72.013502  86.438559  13  37
LinMacro 8   5  875.274  0.000027  5.0  5.0  72.273300  86.438559  16  37
LinMacro 8   5 3059.572  0.342000  3.0  5.0  82.386200  86.438559  24  37
LinMacro 8   5  162.577  0.000009  3.0  5.0  10.176505  86.438559   3  37
LinMacro 8   5  162.659  0.000005  5.0  5.0  10.214531  86.438559   4  37
LinMacro 8   5  142.009  0.000007  1.0  3.0   0.000000  87.307916   1  38
LinMacro 8   5  211.658  0.000006  5.0  3.0  28.729949  87.307916   9  38
LinMacro 8   5  240.228  0.000064  1.0  3.0  35.696522  87.307916  10  38
LinMacro 8   5 3726.685  0.003568  5.0  3.0  83.980968  87.307916  27  38
LinMacro 8   5  966.902  0.015702  5.0  3.0  74.485016  87.307916  18  38
LinMacro 8   5 6766.587  0.087320  1.0  3.0  85.475606  87.307916  30  38
LinMacro 8   5  160.745  0.000001  3.0  3.0  10.176505  87.307916   3  38
LinMacro 8   5  203.782  0.889700  1.0  3.0  26.466121  87.307916   6  38
LinMacro 8   5  203.847  0.206333  3.0  3.0  26.485426  87.307916   7  38
LinMacro 8   5 3699.413  0.020580  3.0  3.0  83.956444  87.307916  26  38
LinMacro 8   5 6819.276  0.020387  3.0  3.0  85.489765  87.307916  31  38
LinMacro 8   5  966.808  0.066567  3.0  3.0  74.483777  87.307916  17  38
LinMacro 8   5  203.959  0.007012  5.0  3.0  26.518753  87.307916   8  38
LinMacro 8   5  160.824  0.000001  5.0  3.0  10.214531  87.307916   4  38
LinMacro 8   5 3762.652  0.002414  7.0  5.0  84.020210  87.315356  28  39
LinMacro 8   5 3718.371  0.019636  5.0  5.0  83.980968  87.315356  27  39
LinMacro 8   5  966.341  0.061240  5.0  5.0  74.485016  87.315356  18  39
LinMacro 8   5 6880.655  0.011360  5.0  5.0  85.513421  87.315356  32  39
LinMacro 8   5  203.822  0.669333  3.0  5.0  26.485426  87.315356   7  39
LinMacro 8   5  3691.22  0.006493  3.0  5.0  83.956444  87.315356  26  39
LinMacro 8   5 6791.489  0.064733  3.0  5.0  85.489765  87.315356  31  39
LinMacro 8   5  966.248  0.022630  3.0  5.0  74.483777  87.315356  17  39
LinMacro 8   5  160.694  0.000001  1.0  5.0  10.159631  87.315356   2  39
LinMacro 8   5  203.934  0.113800  5.0  5.0  26.518753  87.315356   8  39
LinMacro 8   5  966.531  0.012814  7.0  5.0  74.487533  87.315356  19  39
LinMacro 8   5  160.809  0.000001  5.0  5.0  10.214531  87.315356   4  39
LinMacro 8   5 3747.705  0.024414  7.0  7.0  84.020210  87.328498  28  40
LinMacro 8   5 3703.772  0.003920  5.0  7.0  83.980968  87.328498  27  40
LinMacro 8   5  965.352  0.014542  5.0  7.0  74.485016  87.328498  18  40
LinMacro 8   5  160.702  0.000001  3.0  7.0  10.176505  87.328498   3  40
LinMacro 8   5 6830.834  0.070100  5.0  7.0  85.513421  87.328498  32  40
LinMacro 8   5   203.89  0.721400  5.0  7.0  26.518753  87.328498   8  40
LinMacro 8   5  965.542  0.082471  7.0  7.0  74.487533  87.328498  19  40
LinMacro 8   5  160.781  0.000001  5.0  7.0  10.214531  87.328498   4  40
LinMacro 8   5  209.969  0.000117  5.0  5.0  28.729949  87.778960   9  41
LinMacro 8   5 4160.026  0.156467  3.0  5.0  84.798574  87.778960  29  41
LinMacro 8   5  621.085  0.009033  3.0  5.0  67.816341  87.778960  11  41
LinMacro 8   5 3298.568  0.015757  7.0  5.0  84.020210  87.778960  28  41
LinMacro 8   5 3264.487  0.003190  5.0  5.0  83.980968  87.778960  27  41
LinMacro 8   5  932.642  0.019890  5.0  5.0  74.485016  87.778960  18  41
LinMacro 8   5  159.769  0.000001  3.0  5.0  10.176505  87.778960   3  41
LinMacro 8   5 5472.649  0.021040  5.0  5.0  85.513421  87.778960  32  41
LinMacro 8   5  202.281  0.087167  3.0  5.0  26.485426  87.778960   7  41
LinMacro 8   5 5416.091  0.006727  3.0  5.0  85.489765  87.778960  31  41
LinMacro 8   5  932.555  0.002526  3.0  5.0  74.483777  87.778960  17  41
LinMacro 8   5  159.735  0.000001  1.0  5.0  10.159631  87.778960   2  41
LinMacro 8   5  202.391  0.214800  5.0  5.0  26.518753  87.778960   8  41
LinMacro 8   5  932.818  0.064143  7.0  5.0  74.487533  87.778960  19  41
LinMacro 8   5  159.848  0.000001  5.0  5.0  10.214531  87.778960   4  41
LinMacro 8   5  141.218  0.000004  1.0  3.0   0.000000  87.796801   1  42
LinMacro 8   5  209.906  0.000003  5.0  3.0  28.729949  87.796801   9  42
LinMacro 8   5  237.974  0.000052  1.0  3.0  35.696522  87.796801  10  42
LinMacro 8   5   620.53  0.005417  3.0  3.0  67.816341  87.796801  11  42
LinMacro 8   5 4135.265  0.091467  3.0  3.0  84.798574  87.796801  29  42
LinMacro 8   5 3249.219  0.011712  5.0  3.0  83.980968  87.796801  27  42
LinMacro 8   5  931.391  0.048180  5.0  3.0  74.485016  87.796801  18  42
LinMacro 8   5 5341.417  0.023130  1.0  3.0  85.475606  87.796801  30  42
LinMacro 8   5  159.733  0.000001  3.0  3.0  10.176505  87.796801   3  42
LinMacro 8   5  202.158  0.235000  1.0  3.0  26.466121  87.796801   6  42
LinMacro 8   5 5429.877  0.006866  5.0  3.0  85.513421  87.796801  32  42
LinMacro 8   5  202.222  0.074967  3.0  3.0  26.485426  87.796801   7  42
LinMacro 8   5 3228.469  0.005633  3.0  3.0  83.956444  87.796801  26  42
LinMacro 8   5 5374.195  0.008760  3.0  3.0  85.489765  87.796801  31  42
LinMacro 8   5  931.305  0.030890  3.0  3.0  74.483777  87.796801  17  42
